,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,0.983672208824,0.974785445946,0.958210089189,0.959613232974
1,1.03613073948,0.875173464035,0.882713509584,0.867961953739,0.868949848952
2,0.830856162491,0.700622589144,0.707835507107,0.696028249298,0.696796560072
3,1.29473806257,1.07470031256,1.10306807749,1.08503772594,1.08583054957
4,1.45144018692,1.18845146961,1.23661925952,1.21690136531,1.21724856288
5,1.14266387209,0.956457162581,0.973489062164,0.957392859972,0.958293723705
6,1.19561682786,0.970314264366,1.01870134512,1.00290915742,1.00270257746
7,1.56141623216,1.28624465034,1.33029345888,1.30881910532,1.30947986088
8,1.12668955088,0.947549599328,0.959871044196,0.943908633303,0.944896885231
9,0.889705862396,0.726147061058,0.758138372769,0.747282865647,0.74615066119
10,1.05820310988,0.88815633059,0.901528201214,0.886571984207,0.887460807997
11,1.41959524957,1.18766708602,1.20942113068,1.18943657477,1.19054189944
12,1.04028409899,0.861229677763,0.886286138382,0.871803386072,0.872433054861
13,1.21878975576,1.05052724617,1.03829344927,1.02059735018,1.02213665073
14,1.54115761091,1.2986437441,1.31296794793,1.29108456693,1.29249004711
15,1.34741927681,1.10205294177,1.14799851896,1.12974169848,1.13001154837
16,1.07557094093,0.906926551117,0.916316706045,0.901032815334,0.902026325996
17,1.34777641704,1.09098571996,1.14840347578,1.13122357447,1.13031098452
18,1.65369507409,1.34154182677,1.40910524733,1.38842774188,1.38686925085
19,1.33204972482,1.14036339165,1.13479159501,1.11556848537,1.11712198588
20,1.60282913106,1.30992475458,1.36561116952,1.34393582752,1.34421071081
21,1.20034972328,1.03629392237,1.02258196079,1.00512961765,1.00667194035
22,1.23724522881,1.05373587538,1.05403484139,1.03626792933,1.03761429586
23,1.36571631361,1.14822268003,1.16350798474,1.14416604395,1.14535640204
24,1.16628384042,0.944138063144,0.993760314869,0.97891243274,0.978102463783
25,1.30373642681,1.09630776516,1.11070448828,1.09223649538,1.09337704219
26,0.854232743652,0.714029751786,0.727763081133,0.715751356196,0.716401292493
27,1.11834730285,0.973493121228,0.952713120201,0.936342943855,0.937900712369
28,1.03797673549,0.857296882559,0.884327887896,0.869986668741,0.870497956416
29,1.17865052466,0.965850946646,1.00433327468,0.989627585716,0.988473822665
30,1.24040203788,1.00632186357,1.05694080994,1.04143628042,1.04026157627
31,1.14904243903,0.988979408193,0.97887737353,0.962214926173,0.963643140635
32,0.770598767849,0.626158376446,0.656567987839,0.646333448391,0.646261709988
