,route_id,direction_id,stop_id,dist_along_route
334,S53,0.0,200128.0,8822.44
335,S53,0.0,200129.0,8945.79
336,S53,0.0,203891.0,9164.61
337,S53,0.0,200131.0,9308.97
338,S53,0.0,200132.0,9433.13
339,S53,0.0,307203.0,13641.17
340,S53,0.0,307501.0,14220.4
341,S53,0.0,301707.0,14387.03
342,S53,0.0,801069.0,14619.28
343,S52,0.0,805124.0,0.0
344,S52,0.0,203391.0,720.56
345,S52,0.0,203236.0,1362.17
346,S52,0.0,203228.0,1499.97
347,S52,0.0,200110.0,1657.48
348,S52,0.0,200111.0,1769.6
349,S52,0.0,203104.0,1875.92
350,S52,0.0,200113.0,1963.36
351,S52,0.0,200114.0,2036.11
352,S52,0.0,203428.0,2920.92
353,S52,0.0,203629.0,3192.31
354,S52,0.0,203429.0,3265.38
355,S52,0.0,203430.0,3378.19
356,S52,0.0,200119.0,3576.28
357,S52,0.0,200120.0,3781.26
358,S52,0.0,200121.0,3975.69
359,S52,0.0,200122.0,4196.77
360,S52,0.0,200123.0,4376.12
361,S52,0.0,200124.0,4530.89
362,S52,0.0,200125.0,4679.42
363,S52,0.0,200126.0,4834.91
364,S52,0.0,200127.0,4969.15
365,S52,0.0,200694.0,5211.75
366,S52,0.0,200695.0,5442.98
367,S52,0.0,203013.0,5638.03
368,S52,0.0,201220.0,5848.23
369,S52,0.0,201221.0,6162.79
370,S52,0.0,201222.0,6333.21
371,S52,0.0,201223.0,6632.72
372,S52,0.0,201224.0,6918.92
373,S52,0.0,201225.0,7212.23
374,S52,0.0,203674.0,7580.36
375,S52,0.0,203116.0,7751.76
376,S52,0.0,201059.0,8140.12
377,S52,0.0,201060.0,8410.42
378,S52,0.0,201061.0,8641.37
379,S52,0.0,201062.0,8902.24
380,S52,0.0,202788.0,9155.12
381,S52,0.0,202981.0,9504.02
382,S52,0.0,201235.0,9787.5
383,S52,0.0,201236.0,10104.05
384,S52,0.0,201237.0,10375.17
385,S52,0.0,201238.0,10606.68
386,S52,0.0,200280.0,10748.2
387,S52,0.0,200281.0,10934.42
388,S52,0.0,201241.0,11190.84
389,S52,0.0,200754.0,11477.57
390,S52,0.0,200755.0,11627.44
391,S52,0.0,200756.0,11733.29
392,S52,0.0,200757.0,12009.24
393,S52,0.0,200758.0,12260.73
394,S52,0.0,202608.0,12471.16
395,S52,0.0,200760.0,12644.62
396,S52,0.0,200761.0,12773.98
397,S52,0.0,200762.0,13012.15
398,S52,0.0,200763.0,13124.0
399,S52,0.0,200764.0,13289.4
400,S52,0.0,200765.0,13631.24
401,S52,0.0,203650.0,13925.1
402,S52,0.0,805014.0,14332.77
403,S51,0.0,200242.0,0.0
404,S51,0.0,200157.0,244.56
405,S51,0.0,203466.0,516.83
406,S51,0.0,200160.0,703.63
407,S51,0.0,200159.0,864.03
408,S51,0.0,200161.0,1071.65
409,S51,0.0,203008.0,1504.36
410,S51,0.0,200097.0,1700.92
411,S51,0.0,200099.0,1945.76
412,S51,0.0,201680.0,2314.37
413,S51,0.0,200102.0,2663.74
414,S51,0.0,200104.0,3070.1
415,S51,0.0,200105.0,3302.72
416,S51,0.0,200107.0,3582.25
417,S51,0.0,203236.0,3779.41
418,S51,0.0,203228.0,3917.21
419,S51,0.0,200110.0,4074.72
420,S51,0.0,200111.0,4186.83
421,S51,0.0,203104.0,4293.16
422,S51,0.0,200113.0,4380.59
423,S51,0.0,203083.0,4983.37735849
424,S51,0.0,200163.0,1438.57382353
425,S51,0.0,200165.0,3565.12105263
426,S51,0.0,200166.0,3867.61351351
427,S51,0.0,200132.0,1205.39
428,S51,0.0,202989.0,1327.39
429,S51,0.0,200135.0,1929.76
430,S51,0.0,200136.0,2118.95
431,S51,0.0,200137.0,4846.63051948
432,S51,0.0,203692.0,4847.88416667
433,S51,0.0,203690.0,5964.13674419
434,S51,0.0,200139.0,5349.75333333
435,S51,0.0,200140.0,6070.74352518
436,S51,0.0,202801.0,5995.52303371
437,S51,0.0,200142.0,7047.52489796
438,S51,0.0,200144.0,6957.97033708
439,S51,0.0,200145.0,6689.02346154
440,S51,0.0,200146.0,7285.48098361
441,S51,0.0,200147.0,7442.63461538
442,S51,0.0,200148.0,7766.23019608
443,S51,0.0,200149.0,7127.58391304
444,S51,0.0,203379.0,8120.41434783
445,S51,0.0,200151.0,8222.00588235
446,S51,0.0,200152.0,7470.08179487
447,S51,0.0,200153.0,8448.57779661
448,S51,0.0,200154.0,8746.353125
449,S51,0.0,203650.0,8980.94142857
450,S51,0.0,805015.0,9829.33115385
451,X10B,0.0,905019.0,0.0
452,X10B,0.0,200316.0,271.41
453,X10B,0.0,200428.0,666.87
454,X10B,0.0,200430.0,1102.31
455,X10B,0.0,203605.0,1363.17
456,X10B,0.0,202647.0,1675.11
457,X10B,0.0,805156.0,1992.6
458,X10B,0.0,203693.0,2464.62
459,X10B,0.0,203653.0,3319.63
460,X10B,0.0,200440.0,3582.26
461,X10B,0.0,200441.0,3799.4
462,X10B,0.0,200442.0,4030.56
463,X10B,0.0,200443.0,4372.41
464,X10B,0.0,201948.0,4842.81
465,X10B,0.0,201950.0,5222.65
466,X10B,0.0,201951.0,5490.08
467,X10B,0.0,203604.0,5765.18
468,X10B,0.0,203608.0,6102.26
469,X10B,0.0,203609.0,6660.67
470,X10B,0.0,203610.0,6973.86
471,X10B,0.0,203611.0,7400.41
472,X10B,0.0,203612.0,7812.81
473,X10B,0.0,203613.0,8407.67
474,X10B,0.0,203614.0,8744.72
475,X10B,0.0,901108.0,19758.37
476,X10B,0.0,405017.0,29300.86
477,X10B,0.0,404891.0,30652.52
478,X10B,0.0,404892.0,30857.74
479,X10B,0.0,404959.0,30901.88
480,X10B,0.0,404894.0,31238.38
481,X10B,0.0,404132.0,32069.56
482,X10B,0.0,400723.0,32801.41
483,X10B,0.0,400726.0,33363.06
484,X10B,0.0,403353.0,34348.02
485,X10B,0.0,404295.0,34652.73
486,X10B,0.0,404877.0,35015.1
487,X10B,0.0,400354.0,35457.47
488,X10B,0.0,450040.0,35976.09
489,X10B,0.0,404299.0,36544.28
490,X10B,0.0,404300.0,37018.84
491,X10B,0.0,403620.0,37271.19
492,X10B,0.0,402215.0,37763.98
493,S78,0.0,905180.0,0.0
494,S78,0.0,202256.0,2104.08
495,S78,0.0,203549.0,2415.77
496,S78,0.0,203550.0,2834.13
497,S78,0.0,202260.0,3153.83
498,S78,0.0,203183.0,3689.8
499,S78,0.0,202262.0,3826.81
500,S78,0.0,202263.0,3981.57
501,S78,0.0,202264.0,4271.82
502,S78,0.0,203068.0,4581.43
503,S78,0.0,200966.0,4781.89
504,S78,0.0,200967.0,5290.22
505,S78,0.0,200968.0,5448.37
506,S78,0.0,200969.0,5607.06
507,S78,0.0,200970.0,5910.0
508,S78,0.0,200971.0,6197.51
509,S78,0.0,200972.0,6362.89
510,S78,0.0,200973.0,6690.47
511,S78,0.0,200974.0,7178.06
512,S78,0.0,203642.0,7674.81
513,S78,0.0,203647.0,7876.05
514,S78,0.0,200977.0,8360.37
515,S78,0.0,200978.0,8830.88
516,S78,0.0,200979.0,9209.19
517,S78,0.0,200980.0,9542.65
518,S78,0.0,200981.0,9806.67
519,S78,0.0,200982.0,10498.04
520,S78,0.0,200983.0,10707.47
521,S78,0.0,200984.0,10859.64
522,S78,0.0,200985.0,11447.4
523,S78,0.0,202657.0,11602.87
524,S78,0.0,200987.0,11934.1
525,S78,0.0,200988.0,12081.98
526,S78,0.0,200990.0,12419.85
527,S78,0.0,200991.0,12577.87
528,S78,0.0,200992.0,12806.08
529,S78,0.0,200993.0,13147.4
530,S78,0.0,200994.0,13422.02
531,S78,0.0,200995.0,13697.02
532,S78,0.0,203431.0,13946.84
533,S78,0.0,200479.0,14168.14
534,S78,0.0,200480.0,14303.69
535,S78,0.0,203399.0,14460.59
536,S78,0.0,203361.0,14774.16
537,S78,0.0,201003.0,15132.67
538,S78,0.0,201005.0,15564.61
539,S78,0.0,201006.0,15721.46
540,S78,0.0,201007.0,15954.19
541,S78,0.0,201008.0,16219.74
542,S78,0.0,201009.0,16511.76
543,S78,0.0,201010.0,16682.14
544,S78,0.0,201011.0,16837.19
545,S78,0.0,202785.0,17088.87
546,S78,0.0,201012.0,17331.68
547,S78,0.0,201013.0,17504.52
548,S78,0.0,201014.0,17662.37
549,S78,0.0,203967.0,17899.71
550,S78,0.0,201016.0,18191.73
551,S78,0.0,201017.0,18438.52
552,S78,0.0,203082.0,18760.78
553,S78,0.0,201020.0,19053.67
554,S78,0.0,202567.0,19225.64
555,S78,0.0,203683.0,19323.84
556,S78,0.0,201022.0,19644.82
557,S78,0.0,201023.0,19833.32
558,S78,0.0,202602.0,19991.36
559,S78,0.0,201026.0,20178.13
560,S78,0.0,201630.0,20465.92
561,S78,0.0,201028.0,20659.26
562,S78,0.0,201029.0,20823.38
563,S78,0.0,201030.0,20978.61
564,S78,0.0,201031.0,21144.59
565,S78,0.0,201032.0,21437.46
566,S78,0.0,201033.0,21556.3
567,S78,0.0,201034.0,21763.09
568,S78,0.0,203698.0,21861.9
569,S78,0.0,201036.0,22089.73
570,S78,0.0,201037.0,22275.7
571,S78,0.0,201038.0,22491.1
572,S78,0.0,201039.0,22691.12
573,S78,0.0,203699.0,22933.45
574,S78,0.0,203700.0,23129.36
575,S78,0.0,201042.0,23428.5
576,S78,0.0,200660.0,23606.12
577,S78,0.0,200661.0,23788.93
578,S78,0.0,200662.0,24041.56
579,S78,0.0,200663.0,24244.11
580,S78,0.0,200664.0,24415.12
581,S78,0.0,203013.0,24615.58
582,S78,0.0,201049.0,24747.82
583,S78,0.0,201050.0,24959.59
584,S78,0.0,202802.0,25214.33
585,S78,0.0,201052.0,25436.01
586,S78,0.0,201053.0,25694.88
587,S78,0.0,201054.0,26000.63
588,S78,0.0,201055.0,26315.69
589,S78,0.0,203674.0,26660.35
590,S78,0.0,203116.0,26831.75
591,S78,0.0,201059.0,27220.11
592,S78,0.0,201060.0,27490.41
593,S78,0.0,201061.0,27721.36
594,S78,0.0,201062.0,27982.22
595,S78,0.0,202788.0,28235.1
596,S78,0.0,201064.0,28683.57
597,S78,0.0,201623.0,29024.81
598,S78,0.0,201066.0,29254.37
599,S78,0.0,200152.0,29523.86
600,S78,0.0,200285.0,29729.61
601,S78,0.0,200154.0,29950.72
602,S78,0.0,203650.0,30231.05
603,S78,0.0,805015.0,30590.22
604,S90,0.0,203061.0,0.0
605,S90,0.0,200001.0,320.42
606,S90,0.0,203677.0,1772.06
607,S90,0.0,203760.0,2218.09
608,S90,0.0,202998.0,2564.39
609,S90,0.0,202985.0,2693.05
610,S90,0.0,201574.0,2885.77
611,S90,0.0,201576.0,3189.33
612,S90,0.0,201525.0,3291.6448
613,S90,0.0,200008.0,4129.01
614,S90,0.0,200009.0,4261.01
615,S90,0.0,200010.0,4528.44
616,S90,0.0,200011.0,4735.77
617,S90,0.0,202994.0,4937.77
618,S90,0.0,203479.0,5366.84
619,S90,0.0,200015.0,5558.95
620,S90,0.0,200016.0,5687.15
621,S90,0.0,200017.0,5856.48
622,S90,0.0,200018.0,6012.72
623,S90,0.0,200019.0,6261.61
624,S90,0.0,200020.0,6535.4
625,S90,0.0,200021.0,6763.97
