,trip_id,route_id,stop_id,vehicle_id,time_of_day,service_date,dist_along_route,stop_num_from_call,estimated_arrival_time,actual_arrival_time,shape_id
158,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2653.0,2016-01-05 12:10:00,20160105.0,45053.7680952,1.0,208.142395857,1436.575301,X210011
159,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2653.0,2016-01-05 12:15:00,20160105.0,45126.0172611,1.0,203.835815098,1136.575301,X210011
160,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2653.0,2016-01-05 12:20:00,20160105.0,45759.0077778,1.0,166.104932731,836.575301,X210011
161,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2653.0,2016-01-05 12:25:00,20160105.0,45880.8419843,1.0,158.842719486,536.575301,X210011
162,CA_A6-Weekday-SDon-037500_X21_303,X21,403239.0,2653.0,2016-01-05 12:30:00,20160105.0,46189.139375,1.0,140.465931405,236.575301,X210011
163,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:00:00,20160105.0,40495.5532258,4.0,1005.12573195,2458.673446,X210011
164,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:05:00,20160105.0,44253.02,4.0,781.153123955,2158.673446,X210011
165,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:10:00,20160105.0,45053.7680952,4.0,733.422658192,1858.673446,X210011
166,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:15:00,20160105.0,45126.0172611,4.0,729.116077433,1558.673446,X210011
167,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:20:00,20160105.0,45759.0077778,4.0,691.385195065,1258.673446,X210011
168,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:25:00,20160105.0,45880.8419843,4.0,684.122981821,958.673446,X210011
169,CA_A6-Weekday-SDon-037500_X21_303,X21,403245.0,2653.0,2016-01-05 12:30:00,20160105.0,46189.139375,4.0,665.74619374,658.673446,X210011
170,CA_A6-Weekday-SDon-037800_X14_305,X14,805033.0,2217.0,2016-01-05 12:00:00,20160105.0,10543.7471429,1.0,241.841931917,256.203875,X140122
171,CA_A6-Weekday-SDon-037800_X14_305,X14,805038.0,2217.0,2016-01-05 12:00:00,20160105.0,10543.7471429,7.0,1348.3493459,802.151268,X140122
172,CA_A6-Weekday-SDon-037800_X14_305,X14,805038.0,2217.0,2016-01-05 12:05:00,20160105.0,14249.8792553,6.0,1026.97594235,502.151268,X140122
173,CA_A6-Weekday-SDon-037800_X14_305,X14,805038.0,2217.0,2016-01-05 12:10:00,20160105.0,18806.4957447,2.0,306.992693103,202.151268,X140122
174,CA_A6-Weekday-SDon-038500_S93_303,S93,301707.0,7062.0,2016-01-05 12:00:00,20160105.0,13608.58,2.0,200.864660372,376.89387,S930077
175,CA_A6-Weekday-SDon-038600_MISC_404,S96,200266.0,8191.0,2016-01-05 12:00:00,20160105.0,9402.00336842,1.0,7.27628208476,20.054989,S960062
176,CA_A6-Weekday-SDon-039000_MISC_435,S52,202788.0,8213.0,2016-01-05 12:00:00,20160105.0,8881.15507937,2.0,85.7642547367,73.169827,S520109
177,CA_A6-Weekday-SDon-039000_S66_301,S66,202692.0,8190.0,2016-01-05 12:00:00,20160105.0,8949.77677419,2.0,61.6661325126,136.0,S660044
178,CA_A6-Weekday-SDon-039000_X14_306,X14,203724.0,2643.0,2016-01-05 12:00:00,20160105.0,8257.37,1.0,11.3333804583,14.0,X140122
179,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2643.0,2016-01-05 12:00:00,20160105.0,8257.37,5.0,674.58518985,751.172722,X140122
180,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2643.0,2016-01-05 12:05:00,20160105.0,9962.92,2.0,302.824785098,451.172722,X140122
181,CA_A6-Weekday-SDon-039000_X14_306,X14,805033.0,2643.0,2016-01-05 12:10:00,20160105.0,11158.9961905,1.0,191.323696627,151.172722,X140122
182,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2643.0,2016-01-05 12:00:00,20160105.0,8257.37,11.0,1781.09260383,1326.996266,X140122
183,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2643.0,2016-01-05 12:05:00,20160105.0,9962.92,8.0,1409.33219908,1026.996266,X140122
184,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2643.0,2016-01-05 12:10:00,20160105.0,11158.9961905,7.0,1297.83111061,726.996266,X140122
185,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2643.0,2016-01-05 12:15:00,20160105.0,16157.6267692,5.0,794.442313557,426.996266,X140122
186,CA_A6-Weekday-SDon-039000_X14_306,X14,805038.0,2643.0,2016-01-05 12:20:00,20160105.0,20336.4184127,2.0,210.526963417,126.996266,X140122
187,CA_A6-Weekday-SDon-039200_S5181_302,S51,200142.0,7029.0,2016-01-05 12:00:00,20160105.0,8797.725,2.0,102.909979737,118.0,S510082
188,CA_A6-Weekday-SDon-039200_S5181_302,S51,200149.0,7029.0,2016-01-05 12:00:00,20160105.0,8797.725,8.0,416.028272938,442.817997,S510082
189,CA_A6-Weekday-SDon-039200_S5181_302,S51,200149.0,7029.0,2016-01-05 12:05:00,20160105.0,10306.7744681,3.0,119.465113493,142.817997,S510082
190,CA_A6-Weekday-SDon-039300_X1011_308,X10B,203612.0,2664.0,2016-01-05 12:00:00,20160105.0,7531.35952381,1.0,75.183357164,42.51518,X10B0011
191,CA_A6-Weekday-SDon-039400_S4696_304,S96,200266.0,7025.0,2016-01-05 12:00:00,20160105.0,8479.7816129,1.0,96.93089307,303.0,S960062
192,CA_A6-Weekday-SDon-039400_S4696_304,S96,200266.0,7025.0,2016-01-05 12:05:00,20160105.0,9471.36952381,1.0,0.532789383776,3.0,S960062
193,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7086.0,2016-01-05 12:00:00,20160105.0,9692.75483871,3.0,666.045032216,679.063614,S930077
194,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7086.0,2016-01-05 12:05:00,20160105.0,13288.6651613,3.0,269.027849847,379.063614,S930077
195,CA_A6-Weekday-SDon-039500_S93_304,S93,301707.0,7086.0,2016-01-05 12:10:00,20160105.0,14030.4223404,1.0,70.6592099312,79.063614,S930077
196,CA_A6-Weekday-SDon-039500_S93_304,S93,307203.0,7086.0,2016-01-05 12:00:00,20160105.0,9692.75483871,1.0,413.640741541,361.252262,S930077
197,CA_A6-Weekday-SDon-039500_S93_304,S93,307203.0,7086.0,2016-01-05 12:05:00,20160105.0,13288.6651613,1.0,16.6235591719,61.252262,S930077
198,CA_A6-Weekday-SDon-039900_X1011_310,X10B,203612.0,2212.0,2016-01-05 12:00:00,20160105.0,5983.73016129,5.0,425.101716139,366.709327,X10B0011
199,CA_A6-Weekday-SDon-039900_X1011_310,X10B,203612.0,2212.0,2016-01-05 12:05:00,20160105.0,7514.29978723,1.0,79.7404937721,66.709327,X10B0011
200,CA_A6-Weekday-SDon-040000_MISC_453,S53,200128.0,7073.0,2016-01-05 12:00:00,20160105.0,4109.10888889,21.0,1037.03169034,1111.832572,S530118
201,CA_A6-Weekday-SDon-040000_MISC_453,S53,200715.0,7073.0,2016-01-05 12:00:00,20160105.0,4109.10888889,1.0,19.7645995384,16.113911,S530118
202,CA_A6-Weekday-SDon-040000_MISC_453,S53,307203.0,7073.0,2016-01-05 12:00:00,20160105.0,4109.10888889,26.0,1668.5226312,2190.964973,S530118
203,CA_A6-Weekday-SDon-040000_X14_307,X14,203724.0,2198.0,2016-01-05 12:00:00,20160105.0,5150.14047619,9.0,755.077753846,699.469424,X140122
204,CA_A6-Weekday-SDon-040000_X14_307,X14,203724.0,2198.0,2016-01-05 12:05:00,20160105.0,6553.82797872,5.0,468.731335046,399.469424,X140122
205,CA_A6-Weekday-SDon-040000_X14_307,X14,203724.0,2198.0,2016-01-05 12:10:00,20160105.0,7902.51117021,2.0,114.358191791,99.469424,X140122
206,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:00:00,20160105.0,5150.14047619,13.0,1418.32956324,1544.573048,X140122
207,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:05:00,20160105.0,6553.82797872,9.0,1131.98314444,1244.573048,X140122
208,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:10:00,20160105.0,7902.51117021,6.0,777.610001182,944.573048,X140122
209,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:15:00,20160105.0,9336.84210526,4.0,478.611463228,644.573048,X140122
210,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:20:00,20160105.0,10392.0153968,1.0,254.300659127,344.573048,X140122
211,CA_A6-Weekday-SDon-040000_X14_307,X14,805033.0,2198.0,2016-01-05 12:25:00,20160105.0,12930.7145745,1.0,45.8475085059,44.573048,X140122
212,CA_A6-Weekday-SDon-040000_X14_307,X14,805038.0,2198.0,2016-01-05 12:00:00,20160105.0,5150.14047619,19.0,2524.83697722,2332.217818,X140122
213,CA_A6-Weekday-SDon-040000_X14_307,X14,805038.0,2198.0,2016-01-05 12:05:00,20160105.0,6553.82797872,15.0,2238.49055842,2032.217818,X140122
214,CA_A6-Weekday-SDon-040000_X14_307,X14,805038.0,2198.0,2016-01-05 12:10:00,20160105.0,7902.51117021,12.0,1884.11741517,1732.217818,X140122
215,CA_A6-Weekday-SDon-075000_MISC_415,S76,201616.0,7048.0,2016-01-05 18:05:00,20160105.0,10202.8440625,6.0,314.046671986,347.267129,S760058
216,CA_A6-Weekday-SDon-075000_MISC_415,S76,201616.0,7048.0,2016-01-05 18:10:00,20160105.0,10774.7825,2.0,115.217571975,47.267129,S760058
217,CA_A6-Weekday-SDon-075000_S5181_308,S51,200149.0,8184.0,2016-01-05 18:00:00,20160105.0,9437.9175,6.0,344.781418125,333.954115,S510083
218,CA_A6-Weekday-SDon-075000_S5181_308,S51,200149.0,8184.0,2016-01-05 18:05:00,20160105.0,10350.740315,3.0,127.240764991,33.954115,S510083
219,CA_A6-Weekday-SDon-075000_S5181_308,S51,200151.0,8184.0,2016-01-05 18:00:00,20160105.0,9437.9175,8.0,426.652589325,445.994162,S510083
220,CA_A6-Weekday-SDon-075000_S5181_308,S51,200151.0,8184.0,2016-01-05 18:05:00,20160105.0,10350.740315,5.0,209.111936191,145.994162,S510083
221,CA_A6-Weekday-SDon-075000_S93_301,S93,307501.0,7028.0,2016-01-05 18:00:00,20160105.0,13250.8975,2.0,216.195820598,325.0,S930077
222,CA_A6-Weekday-SDon-075000_S93_301,S93,307501.0,7028.0,2016-01-05 18:05:00,20160105.0,13991.5493651,1.0,9.27926426479,25.0,S930077
223,CA_A6-Weekday-SDon-075500_MISC_406,S52,200758.0,8228.0,2016-01-05 18:00:00,20160105.0,9145.32483871,14.0,826.538527142,792.123315,S520109
224,CA_A6-Weekday-SDon-075500_MISC_406,S52,200758.0,8228.0,2016-01-05 18:05:00,20160105.0,10157.90375,10.0,551.141379954,492.123315,S520109
225,CA_A6-Weekday-SDon-075500_MISC_406,S52,200758.0,8228.0,2016-01-05 18:10:00,20160105.0,11335.7409677,5.0,221.796068491,192.123315,S520109
226,CA_A6-Weekday-SDon-076000_S4898_314,S48,201495.0,7033.0,2016-01-05 18:00:00,20160105.0,4300.37096774,3.0,144.27060426,161.855118,S480057
227,CA_A6-Weekday-SDon-076000_S4898_314,S48,201502.0,7033.0,2016-01-05 18:00:00,20160105.0,4300.37096774,10.0,541.900445286,490.564062,S480057
228,CA_A6-Weekday-SDon-076500_MISC_445,S76,201616.0,7051.0,2016-01-05 18:00:00,20160105.0,4294.39709677,11.0,652.363956131,1279.223295,S760058
229,CA_A6-Weekday-SDon-076500_MISC_445,S76,201616.0,7051.0,2016-01-05 18:05:00,20160105.0,5528.64047619,6.0,316.832973537,979.223295,S760058
230,CA_A6-Weekday-SDon-076500_MISC_445,S76,201616.0,7051.0,2016-01-05 18:20:00,20160105.0,10915.8635484,2.0,71.5447661272,79.223295,S760058
231,CA_A6-Weekday-SDon-076500_S53_305,S53,203052.0,7076.0,2016-01-05 18:00:00,20160105.0,3282.85666667,9.0,465.081780379,505.530004,S530118
232,CA_A6-Weekday-SDon-076500_S53_305,S53,203052.0,7076.0,2016-01-05 18:05:00,20160105.0,4596.62580645,4.0,190.953618576,205.530004,S530118
233,CA_A6-Weekday-SDon-076500_S53_305,S53,203456.0,7076.0,2016-01-05 18:00:00,20160105.0,3282.85666667,2.0,84.0848626389,92.129696,S530118
234,CA_A6-Weekday-SDon-076500_S53_305,S53,203505.0,7076.0,2016-01-05 18:00:00,20160105.0,3282.85666667,17.0,929.161947152,921.35277,S530118
235,CA_A6-Weekday-SDon-076500_S53_305,S53,203505.0,7076.0,2016-01-05 18:05:00,20160105.0,4596.62580645,12.0,655.033785349,621.35277,S530118
236,CA_A6-Weekday-SDon-077000_S5181_303,S51,200102.0,8187.0,2016-01-05 18:00:00,20160105.0,1987.37936508,32.0,1826.76277699,92.956802,S510082
237,CA_A6-Weekday-SDon-077000_S5181_303,S51,200107.0,8187.0,2016-01-05 18:00:00,20160105.0,1987.37936508,35.0,1936.2000874,231.740274,S510082
238,CA_A6-Weekday-SDon-077000_S5181_303,S51,201680.0,8187.0,2016-01-05 18:00:00,20160105.0,1987.37936508,31.0,1774.05859118,55.175653,S510082
239,CA_A6-Weekday-SDon-077000_S5181_303,S51,203228.0,8187.0,2016-01-05 18:00:00,20160105.0,1987.37936508,37.0,1987.32014111,326.669152,S510082
240,CA_A6-Weekday-SDon-077000_S5181_303,S51,203228.0,8187.0,2016-01-05 18:05:00,20160105.0,3797.23806452,29.0,1577.80429391,26.669152,S510082
241,CA_A6-Weekday-SDon-077200_MISC_428,S48,201495.0,7006.0,2016-01-05 18:00:00,20160105.0,1167.31573394,14.0,1096.38680283,1075.941026,S480057
242,CA_A6-Weekday-SDon-077200_MISC_428,S48,201495.0,7006.0,2016-01-05 18:05:00,20160105.0,2435.29419355,10.0,778.276506414,775.941026,S480057
243,CA_A6-Weekday-SDon-077200_MISC_428,S48,201495.0,7006.0,2016-01-05 18:10:00,20160105.0,3383.62793651,6.0,465.56162534,475.941026,S480057
244,CA_A6-Weekday-SDon-077200_MISC_428,S48,201495.0,7006.0,2016-01-05 18:15:00,20160105.0,4235.43145161,3.0,161.660482563,175.941026,S480057
245,CA_A6-Weekday-SDon-077200_MISC_428,S48,201502.0,7006.0,2016-01-05 18:00:00,20160105.0,1167.31573394,21.0,1494.01664385,1506.846679,S480057
246,CA_A6-Weekday-SDon-077200_MISC_428,S48,201502.0,7006.0,2016-01-05 18:05:00,20160105.0,2435.29419355,17.0,1175.90634744,1206.846679,S480057
247,CA_A6-Weekday-SDon-077200_MISC_428,S48,201502.0,7006.0,2016-01-05 18:10:00,20160105.0,3383.62793651,13.0,863.191466366,906.846679,S480057
248,CA_A6-Weekday-SDon-077200_MISC_428,S48,201502.0,7006.0,2016-01-05 18:15:00,20160105.0,4235.43145161,10.0,559.290323589,606.846679,S480057
249,CA_A6-Weekday-SDon-077200_MISC_428,S48,202830.0,7006.0,2016-01-05 18:00:00,20160105.0,1167.31573394,2.0,131.053262314,139.947655,S480057
250,CA_A6-Weekday-SDon-077500_MISC_425,S52,200113.0,8202.0,2016-01-05 18:00:00,20160105.0,1484.39467742,5.0,104.153381683,60.408254,S520109
251,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:00:00,20160105.0,1484.39467742,48.0,2294.98508662,2138.98941,S520109
252,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:05:00,20160105.0,3432.04333333,38.0,2016.21423747,1838.98941,S520109
253,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:10:00,20160105.0,5196.77142857,29.0,1709.53420982,1538.98941,S520109
254,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:15:00,20160105.0,7153.505,21.0,1310.85907165,1238.98941,S520109
255,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:20:00,20160105.0,8547.12652632,16.0,1014.73610726,938.98941,S520109
256,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:25:00,20160105.0,9555.80806452,12.0,715.067610315,638.98941,S520109
257,CA_A6-Weekday-SDon-077500_MISC_425,S52,200758.0,8202.0,2016-01-05 18:30:00,20160105.0,10720.68,8.0,375.116107121,338.98941,S520109
258,CA_A6-Weekday-SDon-077500_MISC_425,S52,201062.0,8202.0,2016-01-05 18:00:00,20160105.0,1484.39467742,34.0,1389.68051169,1334.1102,S520109
259,CA_A6-Weekday-SDon-077500_MISC_425,S52,201062.0,8202.0,2016-01-05 18:05:00,20160105.0,3432.04333333,24.0,1110.90966255,1034.1102,S520109
260,CA_A6-Weekday-SDon-077500_MISC_425,S52,201062.0,8202.0,2016-01-05 18:10:00,20160105.0,5196.77142857,15.0,804.229634898,734.1102,S520109
261,CA_A6-Weekday-SDon-077500_MISC_425,S52,201062.0,8202.0,2016-01-05 18:15:00,20160105.0,7153.505,7.0,405.55449673,434.1102,S520109
262,CA_A6-Weekday-SDon-077500_MISC_425,S52,201062.0,8202.0,2016-01-05 18:20:00,20160105.0,8547.12652632,2.0,109.431532336,134.1102,S520109
263,CA_A6-Weekday-SDon-077500_MISC_425,S52,203428.0,8202.0,2016-01-05 18:00:00,20160105.0,1484.39467742,7.0,184.329700171,186.725882,S520109
264,CA_A6-Weekday-SDon-077500_S53_308,S53,203034.0,7062.0,2016-01-05 18:00:00,20160105.0,701.421538462,8.0,525.837118497,596.071608,S530118
265,CA_A6-Weekday-SDon-077500_S53_308,S53,203034.0,7062.0,2016-01-05 18:05:00,20160105.0,1877.82645161,4.0,209.651269787,296.071608,S530118
266,CA_A6-Weekday-SDon-077500_S53_308,S53,203052.0,7062.0,2016-01-05 18:00:00,20160105.0,701.421538462,21.0,1225.73226627,1261.936396,S530118
267,CA_A6-Weekday-SDon-077500_S53_308,S53,203052.0,7062.0,2016-01-05 18:05:00,20160105.0,1877.82645161,17.0,909.546417564,961.936396,S530118
268,CA_A6-Weekday-SDon-077500_S53_308,S53,203052.0,7062.0,2016-01-05 18:10:00,20160105.0,2482.4459375,13.0,687.511350221,661.936396,S530118
269,CA_A6-Weekday-SDon-077500_S53_308,S53,203052.0,7062.0,2016-01-05 18:15:00,20160105.0,4153.13397849,6.0,299.512713889,361.936396,S530118
270,CA_A6-Weekday-SDon-077500_S53_308,S53,203456.0,7062.0,2016-01-05 18:00:00,20160105.0,701.421538462,14.0,844.735348535,821.650731,S530118
271,CA_A6-Weekday-SDon-077500_S53_308,S53,203456.0,7062.0,2016-01-05 18:05:00,20160105.0,1877.82645161,10.0,528.549499824,521.650731,S530118
272,CA_A6-Weekday-SDon-077500_S53_308,S53,203456.0,7062.0,2016-01-05 18:10:00,20160105.0,2482.4459375,6.0,306.514432481,221.650731,S530118
273,CA_A6-Weekday-SDon-077500_S53_308,S53,203505.0,7062.0,2016-01-05 18:00:00,20160105.0,701.421538462,29.0,1689.81243305,1666.295121,S530118
274,CA_A6-Weekday-SDon-077500_S53_308,S53,203505.0,7062.0,2016-01-05 18:05:00,20160105.0,1877.82645161,25.0,1373.62658434,1366.295121,S530118
275,CA_A6-Weekday-SDon-077500_S53_308,S53,203505.0,7062.0,2016-01-05 18:10:00,20160105.0,2482.4459375,21.0,1151.59151699,1066.295121,S530118
276,CA_A6-Weekday-SDon-077500_S53_308,S53,203505.0,7062.0,2016-01-05 18:15:00,20160105.0,4153.13397849,14.0,763.592880661,766.295121,S530118
277,CA_A6-Weekday-SDon-078000_S7686_304,S76,201600.0,8224.0,2016-01-05 18:05:00,20160105.0,1404.51709677,8.0,368.379535728,1275.455317,S760058
278,CA_A6-Weekday-SDon-078000_S7686_304,S76,201616.0,8224.0,2016-01-05 18:05:00,20160105.0,1404.51709677,24.0,1207.88954421,1991.187376,S760058
