,trip_id,vehicle_id,route_id,stop_id,time_of_day,date,dist_along_route,stop_num_from_call
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805033.0,12:00:00,20160129,3868.25516129,13.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805033.0,12:00:00,20160129,2161.52920635,15.0
2,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,805033.0,12:00:00,20160129,7469.8503125,3.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805033.0,12:05:00,20160129,5088.86010526,9.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805033.0,12:05:00,20160129,3876.26,14.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805033.0,12:10:00,20160129,6080.49382979,6.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805033.0,12:10:00,20160129,4868.16322581,10.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805033.0,12:15:00,20160129,6939.29,4.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805033.0,12:15:00,20160129,6311.53419355,5.0
2,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805033.0,12:15:00,20160129,1316.99777778,18.0
0,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805033.0,12:20:00,20160129,6913.19,4.0
1,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805033.0,12:20:00,20160129,2936.7475,15.0
0,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805033.0,12:25:00,20160129,4701.8084375,11.0
0,MA_A6-Weekday-SDon-044500_X1242_621,2907.0,X42,805033.0,12:30:00,20160129,1604.22795699,17.0
1,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805033.0,12:30:00,20160129,5982.9953125,6.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805154.0,12:00:00,20160129,3868.25516129,12.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805154.0,12:00:00,20160129,2161.52920635,14.0
2,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,805154.0,12:00:00,20160129,7469.8503125,2.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805154.0,12:05:00,20160129,5088.86010526,8.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805154.0,12:05:00,20160129,3876.26,13.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805154.0,12:10:00,20160129,6080.49382979,5.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805154.0,12:10:00,20160129,4868.16322581,9.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,805154.0,12:15:00,20160129,6939.29,3.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805154.0,12:15:00,20160129,6311.53419355,4.0
2,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805154.0,12:15:00,20160129,1316.99777778,17.0
0,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,805154.0,12:20:00,20160129,6913.19,3.0
1,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805154.0,12:20:00,20160129,2936.7475,14.0
0,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805154.0,12:25:00,20160129,4701.8084375,10.0
0,MA_A6-Weekday-SDon-044500_X1242_621,2907.0,X42,805154.0,12:30:00,20160129,1604.22795699,16.0
1,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,805154.0,12:30:00,20160129,5982.9953125,5.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:00:00,20160129,3868.25516129,22.0
1,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:00:00,20160129,10106.6494118,0.0
2,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:00:00,20160129,2161.52920635,24.0
3,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:00:00,20160129,7469.8503125,12.0
4,MA_A6-Weekday-SDon-037000_X1242_606,2870.0,X42,901111.0,12:00:00,20160129,27472.63375,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:05:00,20160129,5088.86010526,18.0
1,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:05:00,20160129,13000.2214583,0.0
2,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:05:00,20160129,3876.26,23.0
3,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:05:00,20160129,10229.8728571,0.0
4,MA_A6-Weekday-SDon-037000_X1242_606,2870.0,X42,901111.0,12:05:00,20160129,32182.2915957,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:10:00,20160129,6080.49382979,15.0
1,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:10:00,20160129,17737.9664615,0.0
2,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:10:00,20160129,4868.16322581,19.0
3,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:10:00,20160129,12352.4890323,0.0
4,MA_A6-Weekday-SDon-037000_X1242_606,2870.0,X42,901111.0,12:10:00,20160129,34976.61,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:15:00,20160129,6939.29,13.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:15:00,20160129,6311.53419355,14.0
2,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:15:00,20160129,16001.1934921,0.0
3,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,901111.0,12:15:00,20160129,1316.99777778,27.0
4,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:15:00,20160129,22347.4036364,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:20:00,20160129,8053.3,0.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:20:00,20160129,6913.19,13.0
2,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:20:00,20160129,20167.3566667,0.0
3,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,901111.0,12:20:00,20160129,2936.7475,24.0
4,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:20:00,20160129,25709.45,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:25:00,20160129,10089.9583871,0.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:25:00,20160129,7659.26,0.0
2,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:25:00,20160129,25186.879375,0.0
3,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,901111.0,12:25:00,20160129,4701.8084375,20.0
4,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:25:00,20160129,29609.068125,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,901111.0,12:30:00,20160129,12041.2348387,0.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,901111.0,12:30:00,20160129,10711.6306349,0.0
2,MA_A6-Weekday-SDon-044500_X1242_621,2907.0,X42,901111.0,12:30:00,20160129,1604.22795699,26.0
3,MA_A6-Weekday-SDon-039500_X1242_611,2630.0,X42,901111.0,12:30:00,20160129,29988.2392063,0.0
4,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,901111.0,12:30:00,20160129,5982.9953125,15.0
5,MA_A6-Weekday-SDon-038500_X1242_609,2640.0,X42,901111.0,12:30:00,20160129,34339.2690625,0.0
0,MA_A6-Weekday-SDon-040500_X1242_614,2906.0,X42,203719.0,12:00:00,20160129,3868.25516129,3.0
1,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,203719.0,12:00:00,20160129,2161.52920635,5.0
0,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,203719.0,12:05:00,20160129,3876.26,4.0
0,MA_A6-Weekday-SDon-041500_X1242_616,2698.0,X42,203719.0,12:10:00,20160129,4868.16322581,0.0
0,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,203719.0,12:15:00,20160129,1316.99777778,8.0
0,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,203719.0,12:20:00,20160129,2936.7475,5.0
0,MA_A6-Weekday-SDon-043000_MISC_658,2695.0,X42,203719.0,12:25:00,20160129,4701.8084375,1.0
0,MA_A6-Weekday-SDon-044500_X1242_621,2907.0,X42,203719.0,12:30:00,20160129,1604.22795699,7.0
0,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250048.0,12:05:00,20160129,1991.30483871,1.0
0,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250048.0,12:10:00,20160129,779.77875,5.0
0,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,250048.0,12:15:00,20160129,2684.0875,0.0
1,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250048.0,12:15:00,20160129,1642.88307692,7.0
0,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250048.0,12:20:00,20160129,2175.37935484,1.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,250048.0,12:25:00,20160129,2328.27125,1.0
0,CH_A6-Weekday-SDon-044700_X22_701,4310.0,X22,250048.0,12:30:00,20160129,773.652222222,5.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,203570.0,12:00:00,20160129,8337.53677419,7.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,203570.0,12:00:00,20160129,6000.38,11.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,203570.0,12:00:00,20160129,7843.13484375,8.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,203570.0,12:05:00,20160129,9182.85291139,3.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,203570.0,12:05:00,20160129,7659.71808511,8.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,203570.0,12:05:00,20160129,9239.87873016,4.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,203570.0,12:05:00,20160129,1991.30483871,17.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,203570.0,12:10:00,20160129,10797.336129,0.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,203570.0,12:10:00,20160129,9155.00875,4.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,203570.0,12:10:00,20160129,779.77875,21.0
3,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,203570.0,12:10:00,20160129,10625.8130769,0.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,203570.0,12:10:00,20160129,4323.19096774,13.0
0,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,203570.0,12:15:00,20160129,2684.0875,16.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,203570.0,12:15:00,20160129,10586.435,0.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,203570.0,12:15:00,20160129,3487.868125,14.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,203570.0,12:15:00,20160129,6579.439375,10.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,203570.0,12:15:00,20160129,1642.88307692,23.0
0,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,203570.0,12:20:00,20160129,5666.828125,12.0
1,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,203570.0,12:20:00,20160129,6003.80677419,11.0
2,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,203570.0,12:20:00,20160129,8192.12191489,7.0
3,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,203570.0,12:20:00,20160129,2175.37935484,17.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,203570.0,12:25:00,20160129,2328.27125,17.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,203570.0,12:25:00,20160129,7994.91744681,8.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,203570.0,12:25:00,20160129,7800.8175,8.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,203570.0,12:25:00,20160129,9533.26709677,3.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,203570.0,12:25:00,20160129,4473.75806452,13.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,203570.0,12:30:00,20160129,5017.60369231,12.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,203570.0,12:30:00,20160129,8722.475,6.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,203570.0,12:30:00,20160129,9301.90829787,3.0
3,CH_A6-Weekday-SDon-044700_X22_701,4310.0,X22,203570.0,12:30:00,20160129,773.652222222,21.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,203570.0,12:30:00,20160129,6992.08142857,9.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,250058.0,12:00:00,20160129,8337.53677419,10.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,250058.0,12:00:00,20160129,6000.38,14.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,250058.0,12:00:00,20160129,7843.13484375,11.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,250058.0,12:05:00,20160129,9182.85291139,6.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,250058.0,12:05:00,20160129,7659.71808511,11.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,250058.0,12:05:00,20160129,9239.87873016,7.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:05:00,20160129,1991.30483871,20.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,250058.0,12:10:00,20160129,10797.336129,3.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,250058.0,12:10:00,20160129,9155.00875,7.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250058.0,12:10:00,20160129,779.77875,24.0
3,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,250058.0,12:10:00,20160129,10625.8130769,3.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:10:00,20160129,4323.19096774,16.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,250058.0,12:15:00,20160129,13692.2859375,1.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,250058.0,12:15:00,20160129,2684.0875,19.0
2,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,250058.0,12:15:00,20160129,10586.435,3.0
3,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250058.0,12:15:00,20160129,3487.868125,17.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:15:00,20160129,6579.439375,13.0
5,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250058.0,12:15:00,20160129,1642.88307692,26.0
0,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,250058.0,12:20:00,20160129,5666.828125,15.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,250058.0,12:20:00,20160129,14980.074375,1.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250058.0,12:20:00,20160129,6003.80677419,14.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:20:00,20160129,8192.12191489,10.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250058.0,12:20:00,20160129,2175.37935484,20.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,250058.0,12:25:00,20160129,2328.27125,20.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,250058.0,12:25:00,20160129,7994.91744681,11.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250058.0,12:25:00,20160129,7800.8175,11.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:25:00,20160129,9533.26709677,6.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250058.0,12:25:00,20160129,4473.75806452,16.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,250058.0,12:30:00,20160129,5017.60369231,15.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,250058.0,12:30:00,20160129,8722.475,9.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,250058.0,12:30:00,20160129,9301.90829787,6.0
3,CH_A6-Weekday-SDon-044700_X22_701,4310.0,X22,250058.0,12:30:00,20160129,773.652222222,24.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,250058.0,12:30:00,20160129,11238.0245631,1.0
5,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,250058.0,12:30:00,20160129,6992.08142857,12.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,905086.0,12:00:00,20160129,8337.53677419,9.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,905086.0,12:00:00,20160129,6000.38,13.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,905086.0,12:00:00,20160129,7843.13484375,10.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,905086.0,12:05:00,20160129,9182.85291139,5.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,905086.0,12:05:00,20160129,7659.71808511,10.0
2,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,905086.0,12:05:00,20160129,9239.87873016,6.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:05:00,20160129,1991.30483871,19.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,905086.0,12:10:00,20160129,10797.336129,2.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,905086.0,12:10:00,20160129,9155.00875,6.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,905086.0,12:10:00,20160129,779.77875,23.0
3,CH_A6-Weekday-SDon-040200_MISC_838,2562.0,X22,905086.0,12:10:00,20160129,10625.8130769,2.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:10:00,20160129,4323.19096774,15.0
0,CH_A6-Weekday-SDon-039500_X22_712,4319.0,X22,905086.0,12:15:00,20160129,13692.2859375,0.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,905086.0,12:15:00,20160129,2684.0875,18.0
2,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,905086.0,12:15:00,20160129,10586.435,2.0
3,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,905086.0,12:15:00,20160129,3487.868125,16.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:15:00,20160129,6579.439375,12.0
5,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,905086.0,12:15:00,20160129,1642.88307692,25.0
0,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,905086.0,12:20:00,20160129,5666.828125,14.0
1,CH_A6-Weekday-SDon-040800_X22_714,2570.0,X22,905086.0,12:20:00,20160129,14980.074375,0.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,905086.0,12:20:00,20160129,6003.80677419,13.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:20:00,20160129,8192.12191489,9.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,905086.0,12:20:00,20160129,2175.37935484,19.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,905086.0,12:25:00,20160129,2328.27125,19.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,905086.0,12:25:00,20160129,7994.91744681,10.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,905086.0,12:25:00,20160129,7800.8175,10.0
3,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:25:00,20160129,9533.26709677,5.0
4,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,905086.0,12:25:00,20160129,4473.75806452,15.0
0,CH_A6-Weekday-SDon-044000_X22_719,2537.0,X22,905086.0,12:30:00,20160129,5017.60369231,14.0
1,CH_A6-Weekday-SDon-043000_X22_717,4306.0,X22,905086.0,12:30:00,20160129,8722.475,8.0
2,CH_A6-Weekday-SDon-042500_MISC_840,4314.0,X22,905086.0,12:30:00,20160129,9301.90829787,5.0
3,CH_A6-Weekday-SDon-044700_X22_701,4310.0,X22,905086.0,12:30:00,20160129,773.652222222,23.0
4,CH_A6-Weekday-SDon-042000_X22_716,2821.0,X22,905086.0,12:30:00,20160129,11238.0245631,0.0
5,CH_A6-Weekday-SDon-043500_X22_718,2294.0,X22,905086.0,12:30:00,20160129,6992.08142857,11.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201460.0,12:00:00,20160129,2515.74709677,14.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201460.0,12:05:00,20160129,4422.05344086,4.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201460.0,12:15:00,20160129,835.845625,21.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201460.0,12:20:00,20160129,1566.2821875,18.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201460.0,12:25:00,20160129,2867.76870968,12.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,201460.0,12:25:00,20160129,0.0,26.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201460.0,12:30:00,20160129,4390.4647619,4.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,201460.0,12:30:00,20160129,95.2270967742,25.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201460.0,18:15:00,20160129,403.659684211,24.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201460.0,18:20:00,20160129,1101.86571429,20.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201460.0,18:25:00,20160129,2702.42096774,11.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201460.0,18:30:00,20160129,4518.22774194,4.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:00:00,20160129,2515.74709677,46.0
1,YU_A6-Weekday-SDon-039000_MISC_117,4115.0,S57,201436.0,12:00:00,20160129,11032.4938095,16.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:05:00,20160129,4422.05344086,36.0
1,YU_A6-Weekday-SDon-039000_MISC_117,4115.0,S57,201436.0,12:05:00,20160129,12898.0489189,7.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:10:00,20160129,6377.57,28.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:15:00,20160129,8739.24404255,23.0
1,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201436.0,12:15:00,20160129,835.845625,53.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:20:00,20160129,10312.0748387,19.0
1,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201436.0,12:20:00,20160129,1566.2821875,50.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201436.0,12:25:00,20160129,2867.76870968,44.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,201436.0,12:25:00,20160129,0.0,58.0
2,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:25:00,20160129,11440.9364516,14.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,201436.0,12:30:00,20160129,4390.4647619,36.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,201436.0,12:30:00,20160129,95.2270967742,57.0
2,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,201436.0,12:30:00,20160129,12697.5744211,8.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,201436.0,18:00:00,20160129,6784.1368254,27.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,201436.0,18:05:00,20160129,8950.91714286,23.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,201436.0,18:10:00,20160129,10642.0696825,18.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201436.0,18:15:00,20160129,403.659684211,56.0
1,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,201436.0,18:15:00,20160129,11614.3,14.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201436.0,18:20:00,20160129,1101.86571429,52.0
1,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,201436.0,18:20:00,20160129,13710.4603125,4.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201436.0,18:25:00,20160129,2702.42096774,43.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,201436.0,18:30:00,20160129,4518.22774194,36.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:00:00,20160129,2515.74709677,34.0
1,YU_A6-Weekday-SDon-039000_MISC_117,4115.0,S57,203165.0,12:00:00,20160129,11032.4938095,4.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:05:00,20160129,4422.05344086,24.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:10:00,20160129,6377.57,16.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:15:00,20160129,8739.24404255,11.0
1,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,203165.0,12:15:00,20160129,835.845625,41.0
0,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:20:00,20160129,10312.0748387,7.0
1,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,203165.0,12:20:00,20160129,1566.2821875,38.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,203165.0,12:25:00,20160129,2867.76870968,32.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,203165.0,12:25:00,20160129,0.0,46.0
2,YU_A6-Weekday-SDon-041000_S57_3,4004.0,S57,203165.0,12:25:00,20160129,11440.9364516,2.0
0,YU_A6-Weekday-SDon-043000_MISC_123,8260.0,S57,203165.0,12:30:00,20160129,4390.4647619,24.0
1,YU_A6-Weekday-SDon-045000_S57_1,4096.0,S57,203165.0,12:30:00,20160129,95.2270967742,45.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,203165.0,18:00:00,20160129,6784.1368254,15.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,203165.0,18:05:00,20160129,8950.91714286,11.0
0,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,203165.0,18:10:00,20160129,10642.0696825,6.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,203165.0,18:15:00,20160129,403.659684211,44.0
1,YU_A6-Weekday-SDon-076000_MISC_122,4008.0,S57,203165.0,18:15:00,20160129,11614.3,2.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,203165.0,18:20:00,20160129,1101.86571429,40.0
0,YU_A6-Weekday-SDon-079000_S57_3,4115.0,S57,203165.0,18:25:00,20160129,2702.42096774,31.0
