,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,1.01333574056,0.974765671158,0.959316888564,0.95961556418
1,1.03613073948,0.888932835597,0.882692760699,0.868628076543,0.868951356749
2,0.830856162491,0.697823196906,0.707830943526,0.696505169734,0.696797376156
3,1.29473806257,1.06627168121,1.10305030932,1.08532005242,1.08583117493
4,1.45144018692,1.16640634389,1.2366003747,1.21657114533,1.21724801922
5,1.14266387209,0.965263507695,0.973463529358,0.957906117437,0.958295013509
6,1.19561682786,0.946091842806,1.01870272044,1.00202356404,1.00270063864
7,1.56141623216,1.26012132986,1.33028694684,1.30877472279,1.30947954688
8,1.12668955088,0.956295115084,0.959850251904,0.944524931318,0.944898270918
9,0.889705862396,0.771545023481,0.758180790377,0.745434303244,0.746146375246
10,1.05820310988,0.884044204429,0.901519591896,0.887077977747,0.887461714438
11,1.41959524957,1.19280984166,1.20939465417,1.19004528861,1.1905433239
12,1.04028409899,0.865244253082,0.886258095611,0.872046758123,0.872433822554
13,1.21878975576,1.08333917127,1.03827362231,1.02182770039,1.02213920817
14,1.54115761091,1.27507890708,1.31297962021,1.29189930013,1.29249096156
15,1.34741927681,1.06677390709,1.14803540417,1.12926148313,1.13000952397
16,1.07557094093,0.911886507992,0.91630221256,0.901668966708,0.902027618146
17,1.34777641704,1.06706506733,1.14837230443,1.12949774008,1.13030822279
18,1.65369507409,1.34992182243,1.40914021353,1.38567660516,1.38686325798
19,1.33204972482,1.1673655454,1.13477029694,1.11675548121,1.11712445547
20,1.60282913106,1.27482506975,1.36561814186,1.34338482665,1.34420914794
21,1.20034972328,1.06913550668,1.02256329342,1.00637129304,1.00667449915
22,1.23724522881,1.06467614864,1.05402198975,1.03723656697,1.03761616037
23,1.36571631361,1.15220846585,1.16348886854,1.1448896989,1.14535789458
24,1.16628384042,0.923201229989,0.993729705937,0.977402383386,0.97810012297
25,1.30373642681,1.11086731629,1.11067617984,1.09295605524,1.0933787571
26,0.854232743652,0.718277124106,0.727745295182,0.71610368982,0.716402165382
27,1.11834730285,1.01551369372,0.952694180122,0.93765117646,0.937903440054
28,1.03797673549,0.842038393415,0.884321890816,0.870046398427,0.870497953271
29,1.17865052466,0.932676789666,1.00424669735,0.987804831721,0.988471902066
30,1.24040203788,0.992267738135,1.05692730448,1.03943403041,1.0402580037
31,1.14904243903,1.01415689858,0.978861606977,0.963339654359,0.963645411683
32,0.770598767849,0.63338429968,0.656512209123,0.645954196783,0.646262075435
