,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,0.988424553022,0.974787530827,0.958668896859,0.959613240217
1,1.03613073948,0.881383011542,0.88270155776,0.868175158068,0.868949862874
2,0.830856162491,0.699270948857,0.707830927677,0.696227862366,0.696796564164
3,1.29473806257,1.07860755297,1.10303798028,1.08503710498,1.08583057048
4,1.45144018692,1.19276201585,1.23656263828,1.21654315803,1.21724859605
5,1.14266387209,0.964518662062,0.973466315309,0.957490656266,0.958293744353
6,1.19561682786,0.971622628535,1.01864210068,1.00235623372,1.00270260437
7,1.56141623216,1.28633447102,1.33025184189,1.30867830084,1.30947988284
8,1.12668955088,0.953307409525,0.959855174419,0.944088856775,0.94489690093
9,0.889705862396,0.742649544746,0.758073877114,0.746596825365,0.74615067856
10,1.05820310988,0.888183528774,0.901517047117,0.886755422809,0.887460816732
11,1.41959524957,1.19503205785,1.20939489357,1.18956824899,1.1905419221
12,1.04028409899,0.855326856653,0.886237285145,0.871848105531,0.872433069393
13,1.21878975576,1.05466776156,1.03829826195,1.0211209678,1.02213665675
14,1.54115761091,1.28702905651,1.3129686802,1.29151724155,1.29249004269
15,1.34741927681,1.09579063238,1.14797094496,1.12959003021,1.13001154867
16,1.07557094093,0.909544515783,0.916306429055,0.901258540196,0.902026336657
17,1.34777641704,1.0937618804,1.14829154336,1.13002193477,1.13031104559
18,1.65369507409,1.35207737668,1.40898615022,1.38713231085,1.38686929454
19,1.33204972482,1.14490556874,1.13479136419,1.11605448598,1.1171219948
20,1.60282913106,1.30850835651,1.36555791158,1.34357771957,1.34421073325
21,1.20034972328,1.0397190055,1.02258829241,1.0056663294,1.00667194521
22,1.23724522881,1.05402318594,1.0540338539,1.03667920511,1.03761430168
23,1.36571631361,1.1520495311,1.16349146767,1.14440200946,1.14535641742
24,1.16628384042,0.946534489526,0.993660783262,0.977844436697,0.978102519001
25,1.30373642681,1.1052502425,1.11068386524,1.09242728701,1.09337706307
26,0.854232743652,0.719363920208,0.727745702787,0.715813435382,0.716401307571
27,1.11834730285,0.977498672326,0.952723583094,0.936919830669,0.937900715471
28,1.03797673549,0.857636626057,0.884302502084,0.869934586138,0.870497970604
29,1.17865052466,0.929845331822,1.00414240233,0.988550022003,0.988473873109
30,1.24040203788,1.00811217427,1.05683135379,1.04021550194,1.04026163009
31,1.14904243903,0.990976635811,0.978882362637,0.962703510602,0.963643144905
32,0.770598767849,0.641295306826,0.656504047498,0.645795768675,0.646261759493
