,baseline,single_linear_regression,single_SVM,single_NN,single_GP,MTL_GP,multiple_linear_regression,multiple_SVM,multiple_NN,multiple_GP,bin_number
0,0.113572407541,1827.12319538,0.0866328750048,0.382646579387,0.0684627442417,0.0699799058642,0.0702510338236,0.0875535412457,0.0694224973446,0.0655620477678,0.0
1,0.142874158235,0.015856534057,0.0360058942217,0.0309640718193,0.0155568902625,0.0201546582907,0.0183842181703,0.0392754601699,0.0198977743458,0.0176579820225,1.0
2,0.56018747987,0.100051847777,0.0845971760127,0.0326532741229,0.0800023957401,0.035640535095,0.0225997363784,0.0841829577746,0.0427659862417,0.0191059265119,2.0
3,1.41452718242,0.021312689787,0.1048248428,0.0118804069482,0.0131714332378,0.0911087431504,0.051385332511,0.154626472041,0.0314517123244,0.0319951110186,3.0
4,2.09413055456,0.00842590066906,0.133186809045,0.00759163959591,0.0030490322172,0.118764460876,0.00908035493975,0.131713531508,0.00776930449854,0.00300288739551,4.0
