,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,0.962568471108,0.987408457366,0.96653684297,0.962037928846
1,1.03613073948,0.883555005627,0.89793980717,0.892986256466,0.872592662608
2,0.830856162491,0.683478656213,0.705005404171,0.6785912671,0.694019047766
3,1.29473806257,1.06973957609,1.11265707511,1.07098082131,1.08679857034
4,1.45144018692,1.19608052904,1.24798569722,1.20235023446,1.21857172709
5,1.14266387209,0.98073281123,0.992002093196,0.993134319519,0.962969655854
6,1.19561682786,0.971686225437,1.02208368927,0.964255623803,1.00153101099
7,1.56141623216,1.27582181837,1.33347600283,1.25592337087,1.3074765329
8,1.12668955088,0.947895429801,0.97333427689,0.955852374085,0.947680532468
9,0.889705862396,0.715673554088,0.754447869644,0.726587649146,0.742939155381
10,1.05820310988,0.867913626888,0.902297203486,0.850524904954,0.885575684198
11,1.41959524957,1.19279250677,1.22628588613,1.20362410458,1.19401287137
12,1.04028409899,0.900465056498,0.904355392825,0.911078685192,0.877160098746
13,1.21878975576,1.01271184541,1.0467753544,1.00722738798,1.02283578944
14,1.54115761091,1.3146675384,1.29156500917,1.35036752128,1.28123514895
15,1.34741927681,1.11572695922,1.13524573678,1.14181149139,1.12242949569
16,1.07557094093,0.887653921735,0.922226948593,0.881429847596,0.902049344083
17,1.34777641704,1.11793298035,1.16475983477,1.14092149887,1.13375416467
18,1.65369507409,1.33135078569,1.40915138617,1.32234258224,1.38350610195
19,1.33204972482,1.10700398238,1.1446948744,1.10335499739,1.11812693281
20,1.60282913106,1.30506968352,1.36506334964,1.28523667016,1.34071500053
21,1.20034972328,0.991069292652,1.02649236983,0.973296614022,1.0056786455
22,1.23724522881,1.01802884009,1.05189011176,1.00105125264,1.0342586015
23,1.36571631361,1.12891340072,1.17239645049,1.12499828942,1.14591023478
24,1.16628384042,0.971843485611,1.00914708227,0.993166510181,0.98155178696
25,1.30373642681,1.12076030951,1.13199724516,1.134204439,1.09877607469
26,0.854232743652,0.725254986988,0.739896997759,0.733840793015,0.71924612216
27,1.11834730285,0.932588450235,0.961452749257,0.928684092048,0.938903781719
28,1.03797673549,0.849067004727,0.886909609203,0.83689648572,0.869341966739
29,1.17865052466,1.09503831981,1.0364192799,1.10139592144,0.998331654153
30,1.24040203788,1.01197187861,1.06723440535,1.02756918721,1.04162408227
31,1.14904243903,0.946756847134,0.977700194113,0.926255328609,0.960833304887
32,0.770598767849,0.881139389694,0.689142716621,0.847616859557,0.657264885072
