,segment_start,segment_end,timestamp,travel_duration,weather,service_date,day_of_week,trip_id,vehicle_id
0,200426.0,200427.0,2016-01-06 05:48:30.160431,54.549229,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
1,200427.0,200259.0,2016-01-06 05:49:24.549229,54.549229,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
2,200259.0,200261.0,2016-01-06 05:50:19.258889,36.618448,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
3,200261.0,203032.0,2016-01-06 05:50:55.877337,100.201503,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
4,203032.0,200263.0,2016-01-06 05:52:36.078840,35.400345,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
5,200263.0,200264.0,2016-01-06 05:53:11.400345,35.400345,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
6,200264.0,200265.0,2016-01-06 05:53:46.879530,12.932086,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
7,200265.0,200266.0,2016-01-06 05:53:59.811616,34.423447,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
8,200266.0,203034.0,2016-01-06 05:54:34.235063,39.9216456667,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
9,203034.0,203035.0,2016-01-06 05:55:13.921646,39.9216456667,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
10,203035.0,203036.0,2016-01-06 05:55:52.921646,39.9216456667,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
11,203036.0,203037.0,2016-01-06 05:56:34,31.3333333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
12,203037.0,203038.0,2016-01-06 05:57:05.333333,31.3333333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
13,203038.0,203039.0,2016-01-06 05:57:36.333333,31.3333333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
14,203039.0,203456.0,2016-01-06 05:58:08,38.6022915,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
15,203456.0,200646.0,2016-01-06 05:58:46.602291,38.6022915,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
16,200646.0,200715.0,2016-01-06 05:59:25.204583,26.269589,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
17,200715.0,202603.0,2016-01-06 05:59:51.474172,77.399014,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
18,202603.0,203554.0,2016-01-06 06:01:08.399014,77.399014,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
19,203554.0,200612.0,2016-01-06 06:02:26.272200,36.4554,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
20,200612.0,202787.0,2016-01-06 06:03:02.727600,25.987305,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
21,202787.0,203052.0,2016-01-06 06:03:28.714905,61.3915495,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
22,203052.0,200652.0,2016-01-06 06:04:29.391550,61.3915495,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
23,200652.0,203499.0,2016-01-06 06:05:31.498004,89.343698,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
24,203499.0,203500.0,2016-01-06 06:07:00.841702,12.963772,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
25,203500.0,203501.0,2016-01-06 06:07:13.805474,24.522583,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
26,203501.0,203502.0,2016-01-06 06:07:38.328057,21.9574975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
27,203502.0,203503.0,2016-01-06 06:07:59.957497,21.9574975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
28,203503.0,203504.0,2016-01-06 06:08:22.243052,43.8133333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
29,203504.0,203505.0,2016-01-06 06:09:05.813333,43.8133333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
30,203505.0,200660.0,2016-01-06 06:09:48.813333,43.8133333333,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
31,200660.0,200661.0,2016-01-06 06:10:33.683052,36.626009,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
32,200661.0,200662.0,2016-01-06 06:11:10.309061,36.695227,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
33,200662.0,200663.0,2016-01-06 06:11:47.004288,23.52659975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
34,200663.0,200664.0,2016-01-06 06:12:10.526600,23.52659975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
35,200664.0,201289.0,2016-01-06 06:12:33.526600,23.52659975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
36,201289.0,200128.0,2016-01-06 06:12:56.526600,23.52659975,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
37,200128.0,200129.0,2016-01-06 06:13:21.110687,18.032938,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
38,200129.0,203891.0,2016-01-06 06:13:39.143625,25.856375,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
39,203891.0,200131.0,2016-01-06 06:14:05,17.265831,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
40,200131.0,200132.0,2016-01-06 06:14:22.265831,17.265831,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
41,200132.0,307203.0,2016-01-06 06:14:39.531662,296.137108,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
42,307203.0,307501.0,2016-01-06 06:19:35.668770,119.33123,0,20160106,2,CA_A6-Weekday-SDon-004700_S53_301,7086
43,203427.0,202809.0,2016-01-06 05:52:34.748423,15.3340575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
44,202809.0,202823.0,2016-01-06 05:52:49.334058,15.3340575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
45,202823.0,202824.0,2016-01-06 05:53:05.416538,41.715525,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
46,202824.0,203087.0,2016-01-06 05:53:47.132063,28.036258,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
47,203087.0,202830.0,2016-01-06 05:54:15.168321,23.1019405,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
48,202830.0,203730.0,2016-01-06 05:54:38.101941,23.1019405,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
49,203730.0,201484.0,2016-01-06 05:55:01.372202,27.927621,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
50,201484.0,201485.0,2016-01-06 05:55:29.299823,36.9913795,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
51,201485.0,203537.0,2016-01-06 05:56:05.991380,36.9913795,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
52,203537.0,201488.0,2016-01-06 05:56:43.282582,63.851628,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
53,201488.0,201489.0,2016-01-06 05:57:47.134210,28.3488763333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
54,201489.0,200407.0,2016-01-06 05:58:15.348876,28.3488763333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
55,200407.0,200408.0,2016-01-06 05:58:43.348876,28.3488763333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
56,200408.0,201492.0,2016-01-06 05:59:12.180839,25.936636,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
57,201492.0,201493.0,2016-01-06 05:59:37.936636,25.936636,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
58,201493.0,201494.0,2016-01-06 06:00:04.054111,15.3827585,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
59,201494.0,201495.0,2016-01-06 06:00:19.382758,15.3827585,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
60,201495.0,201496.0,2016-01-06 06:00:34.819628,19.778239,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
61,201496.0,201497.0,2016-01-06 06:00:54.597867,17.24627575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
62,201497.0,201498.0,2016-01-06 06:01:11.246276,17.24627575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
63,201498.0,201499.0,2016-01-06 06:01:28.246276,17.24627575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
64,201499.0,201500.0,2016-01-06 06:01:45.246276,17.24627575,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
65,201500.0,201501.0,2016-01-06 06:02:03.582970,15.6238855,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
66,201501.0,201502.0,2016-01-06 06:02:18.623886,15.6238855,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
67,201502.0,201503.0,2016-01-06 06:02:34.830741,29.0564196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
68,201503.0,201504.0,2016-01-06 06:03:03.056420,29.0564196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
69,201504.0,201505.0,2016-01-06 06:03:32.056420,29.0564196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
70,201505.0,201506.0,2016-01-06 06:04:02,47.4032465,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
71,201506.0,201507.0,2016-01-06 06:04:49.403247,47.4032465,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
72,201507.0,201508.0,2016-01-06 06:05:36.806493,31.671023,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
73,201508.0,201509.0,2016-01-06 06:06:08.477516,15.1863196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
74,201509.0,201510.0,2016-01-06 06:06:23.186320,15.1863196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
75,201510.0,201511.0,2016-01-06 06:06:38.186320,15.1863196667,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
76,201511.0,201512.0,2016-01-06 06:06:54.036475,47.5215233333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
77,201512.0,201513.0,2016-01-06 06:07:41.521523,47.5215233333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
78,201513.0,200551.0,2016-01-06 06:08:28.521523,47.5215233333,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
79,200551.0,200552.0,2016-01-06 06:09:16.601045,32.803421,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
80,200552.0,200553.0,2016-01-06 06:09:49.404466,27.751598,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
81,200553.0,203972.0,2016-01-06 06:10:16.751598,27.751598,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
82,203972.0,200284.0,2016-01-06 06:10:44.907662,36.772315,0,20160106,2,CA_A6-Weekday-SDon-005000_S4898_302,7050
83,203427.0,202809.0,2016-01-06 06:19:39.392861,140.119193,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
84,202809.0,202823.0,2016-01-06 06:21:59.512054,110.460012,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
85,202823.0,202824.0,2016-01-06 06:23:49.460012,110.460012,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
86,202824.0,203087.0,2016-01-06 06:25:40.432078,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
87,203087.0,202830.0,2016-01-06 06:26:02.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
88,202830.0,203730.0,2016-01-06 06:26:24.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
89,203730.0,201484.0,2016-01-06 06:26:46.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
90,201484.0,201485.0,2016-01-06 06:27:08.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
91,201485.0,203537.0,2016-01-06 06:27:30.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
92,203537.0,201488.0,2016-01-06 06:27:52.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
93,201488.0,201489.0,2016-01-06 06:28:14.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
94,201489.0,200407.0,2016-01-06 06:28:36.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
95,200407.0,200408.0,2016-01-06 06:28:58.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
96,200408.0,201492.0,2016-01-06 06:29:20.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
97,201492.0,201493.0,2016-01-06 06:29:42.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
98,201493.0,201494.0,2016-01-06 06:30:04.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
99,201494.0,201495.0,2016-01-06 06:30:26.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
100,201495.0,201496.0,2016-01-06 06:30:48.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
101,201496.0,201497.0,2016-01-06 06:31:10.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
102,201497.0,201498.0,2016-01-06 06:31:32.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
103,201498.0,201499.0,2016-01-06 06:31:54.481247,22.4812468333,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
104,201499.0,201500.0,2016-01-06 06:32:25.094521,563.905479,0,20160106,2,CA_A6-Weekday-SDon-008000_S4898_303,7029
105,200427.0,200259.0,2016-01-06 06:34:27.644295,53.214169,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
106,200259.0,200261.0,2016-01-06 06:35:20.858464,64.006457,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
107,200261.0,203032.0,2016-01-06 06:36:24.864921,73.217178,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
108,203032.0,200263.0,2016-01-06 06:37:38.082099,38.687487,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
109,200263.0,200264.0,2016-01-06 06:38:16.769586,33.737491,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
110,200264.0,200265.0,2016-01-06 06:38:50.507077,22.72061425,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
111,200265.0,200266.0,2016-01-06 06:39:12.720614,22.72061425,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
112,200266.0,203034.0,2016-01-06 06:39:34.720614,22.72061425,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
113,203034.0,203035.0,2016-01-06 06:39:56.720614,22.72061425,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
114,203035.0,203036.0,2016-01-06 06:40:21.389534,28.573748,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
115,203036.0,203037.0,2016-01-06 06:40:49.963282,32.05234,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
116,203037.0,203038.0,2016-01-06 06:41:22.015622,29.62847,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
117,203038.0,203039.0,2016-01-06 06:41:51.628470,29.62847,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
118,203039.0,203456.0,2016-01-06 06:42:21.272562,12.3459203333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
119,203456.0,200646.0,2016-01-06 06:42:33.345920,12.3459203333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
120,200646.0,200715.0,2016-01-06 06:42:45.345920,12.3459203333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
121,200715.0,202603.0,2016-01-06 06:42:58.310323,15.7113865,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
122,202603.0,203554.0,2016-01-06 06:43:13.711386,15.7113865,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
123,203554.0,200612.0,2016-01-06 06:43:29.733096,12.400448,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
124,200612.0,202787.0,2016-01-06 06:43:41.400448,12.400448,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
125,202787.0,203052.0,2016-01-06 06:43:54.533992,16.537941,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
126,203052.0,200652.0,2016-01-06 06:44:10.537941,16.537941,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
127,200652.0,203499.0,2016-01-06 06:44:27.609874,27.878619,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
128,203499.0,203500.0,2016-01-06 06:44:55.488493,10.641653,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
129,203500.0,203501.0,2016-01-06 06:45:05.641653,10.641653,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
130,203501.0,203502.0,2016-01-06 06:45:15.641653,10.641653,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
131,203502.0,203503.0,2016-01-06 06:45:25.641653,10.641653,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
132,203503.0,203504.0,2016-01-06 06:45:38.055105,39.014793,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
133,203504.0,203505.0,2016-01-06 06:46:17.069898,47.973638,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
134,203505.0,200660.0,2016-01-06 06:47:05.043536,47.563858,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
135,200660.0,200661.0,2016-01-06 06:47:52.607394,17.028493,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
136,200661.0,200662.0,2016-01-06 06:48:09.028493,17.028493,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
137,200662.0,200663.0,2016-01-06 06:48:26.664380,13.2823515,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
138,200663.0,200664.0,2016-01-06 06:48:39.282352,13.2823515,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
139,200664.0,201289.0,2016-01-06 06:48:53.229083,18.0708215,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
140,201289.0,200128.0,2016-01-06 06:49:11.070822,18.0708215,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
141,200128.0,200129.0,2016-01-06 06:49:29.370726,15.2885685,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
142,200129.0,203891.0,2016-01-06 06:49:44.288569,15.2885685,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
143,203891.0,200131.0,2016-01-06 06:49:59.947863,125.670715333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
144,200131.0,200132.0,2016-01-06 06:52:04.670715,125.670715333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
145,200132.0,307203.0,2016-01-06 06:54:09.670715,125.670715333,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
146,307203.0,307501.0,2016-01-06 06:56:16.960009,60.039991,0,20160106,2,CA_A6-Weekday-SDon-008700_MISC_401,7070
147,200157.0,203466.0,2016-01-06 06:29:54.596707,25.418597,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
148,203466.0,200160.0,2016-01-06 06:30:19.418597,25.418597,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
149,200160.0,200159.0,2016-01-06 06:30:45.433901,38.902201,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
150,200159.0,200161.0,2016-01-06 06:31:23.902201,38.902201,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
151,200161.0,203008.0,2016-01-06 06:32:03.238303,65.691012,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
152,203008.0,200097.0,2016-01-06 06:33:08.929315,16.669988,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
153,200097.0,200099.0,2016-01-06 06:33:25.599303,26.8380915,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
154,200099.0,201680.0,2016-01-06 06:33:51.838092,26.8380915,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
155,201680.0,200102.0,2016-01-06 06:34:19.275486,35.073731,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
156,200102.0,200104.0,2016-01-06 06:34:54.349217,34.224671,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
157,200104.0,200105.0,2016-01-06 06:35:28.573888,32.931118,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
158,200105.0,200107.0,2016-01-06 06:36:00.931118,32.931118,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
159,200107.0,203236.0,2016-01-06 06:36:34.436124,19.6581765,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
160,203236.0,203228.0,2016-01-06 06:36:53.658176,19.6581765,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
161,203228.0,200110.0,2016-01-06 06:37:13.752477,21.7303205,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
162,200110.0,200111.0,2016-01-06 06:37:34.730321,21.7303205,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
163,200111.0,203104.0,2016-01-06 06:37:57.213118,34.2130813333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
164,203104.0,200113.0,2016-01-06 06:38:31.213081,34.2130813333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
165,200113.0,203083.0,2016-01-06 06:39:05.213081,34.2130813333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
166,203083.0,200163.0,2016-01-06 06:39:39.852362,24.173834,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
167,200163.0,200165.0,2016-01-06 06:40:04.026196,34.809015,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
168,200165.0,200166.0,2016-01-06 06:40:38.835211,42.486937,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
169,200166.0,200132.0,2016-01-06 06:41:21.322148,46.72948,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
170,200132.0,202989.0,2016-01-06 06:42:08.051628,26.326603,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
171,202989.0,200135.0,2016-01-06 06:42:34.326603,26.326603,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
172,200135.0,200136.0,2016-01-06 06:43:00.704834,14.612053,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
173,200136.0,200137.0,2016-01-06 06:43:15.316887,25.566745,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
174,200137.0,203692.0,2016-01-06 06:43:40.883632,16.0321386667,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
175,203692.0,203690.0,2016-01-06 06:43:56.032139,16.0321386667,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
176,203690.0,200139.0,2016-01-06 06:44:12.032139,16.0321386667,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
177,200139.0,200140.0,2016-01-06 06:44:28.980048,33.220505,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
178,200140.0,202801.0,2016-01-06 06:45:02.200553,24.1821905,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
179,202801.0,200142.0,2016-01-06 06:45:26.182191,24.1821905,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
180,200142.0,200144.0,2016-01-06 06:45:50.564934,42.566392,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
181,200144.0,200145.0,2016-01-06 06:46:33.131326,46.842039,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
182,200145.0,200146.0,2016-01-06 06:47:19.973365,35.5122965,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
183,200146.0,200147.0,2016-01-06 06:47:54.512296,35.5122965,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
184,200147.0,200148.0,2016-01-06 06:48:30.997958,14.7330215,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
185,200148.0,200149.0,2016-01-06 06:48:44.733021,14.7330215,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
186,200149.0,203379.0,2016-01-06 06:49:00.464001,29.652978,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
187,203379.0,200151.0,2016-01-06 06:49:30.116979,34.6029835,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
188,200151.0,200152.0,2016-01-06 06:50:04.602984,34.6029835,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
189,200152.0,200153.0,2016-01-06 06:50:39.322946,27.2103173333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
190,200153.0,200154.0,2016-01-06 06:51:06.210317,27.2103173333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
191,200154.0,203650.0,2016-01-06 06:51:33.210317,27.2103173333,0,20160106,2,CA_A6-Weekday-SDon-009000_S5181_301,7017
192,200157.0,203466.0,2016-01-06 07:00:10.040544,29.28437,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
193,203466.0,200160.0,2016-01-06 07:00:39.324914,21.339066,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
194,200160.0,200159.0,2016-01-06 07:01:00.663980,25.3028935,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
195,200159.0,200161.0,2016-01-06 07:01:25.302893,25.3028935,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
196,200161.0,203008.0,2016-01-06 07:01:51.269767,64.009569,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
197,203008.0,200097.0,2016-01-06 07:02:55.279336,21.7303746667,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
198,200097.0,200099.0,2016-01-06 07:03:16.730375,21.7303746667,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
199,200099.0,201680.0,2016-01-06 07:03:37.730375,21.7303746667,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
200,201680.0,200102.0,2016-01-06 07:04:00.470460,32.977343,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
201,200102.0,200104.0,2016-01-06 07:04:33.447803,28.070812,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
202,200104.0,200105.0,2016-01-06 07:05:01.518615,15.310147,0,20160106,2,CA_A6-Weekday-SDon-012000_S5181_302,7039
