,ratio_baseline,lbfgs,sgd,adam
2787,1.26145477106,1.12499301659,1.08518136881,1.10913737242
2788,1.00231303381,0.975501790954,0.98467110246,0.935695110283
2789,1.00649527139,0.870042019986,0.800679247741,0.851970056362
2790,1.4066219205,1.20902268066,1.13082597262,1.19466521437
2791,1.36904988742,1.05286212202,0.944829040915,1.04987483119
2792,1.16049594039,1.06039158912,1.0231050862,1.0350610572
2793,0.978982692549,0.962696864781,0.977525856671,0.924299124626
2794,1.17734967271,0.969238178213,0.875712093488,0.954839342706
2795,0.786247677531,0.756871099653,0.752069462301,0.728936748879
2796,0.996885256446,0.876503169154,0.841444100145,0.867189804726
2797,1.05867706185,0.987501630144,0.96049882018,0.956895479552
2798,1.06339455358,0.894055859896,0.820062961388,0.878647267369
2799,1.23502004704,0.86139680677,0.800016635407,0.886704293937
2800,1.12430578546,1.25421862789,1.29018150831,1.13321869879
2801,1.66360484923,1.51531508225,1.51005020227,1.49423480109
