,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,0.963486516526,0.990061881283,0.965201804487,0.962080161412
1,1.03613073948,0.884794106487,0.901228864461,0.891690538212,0.872659816122
2,0.830856162491,0.683953204311,0.704340925171,0.680334818194,0.693966054563
3,1.29473806257,1.07095466557,1.11459660889,1.07075417383,1.08681674994
4,1.45144018692,1.19771284082,1.25029961337,1.20229938055,1.21859912943
5,1.14266387209,0.982335357494,0.996038795985,0.991833445175,0.963057171181
6,1.19561682786,0.973038534779,1.02267667464,0.965904279996,1.00151347097
7,1.56141623216,1.27717519215,1.33398526757,1.25789075289,1.30744053032
8,1.12668955088,0.94907103516,0.976187114207,0.954677334467,0.94773157864
9,0.889705862396,0.716950924563,0.753603763263,0.729230335837,0.742886697301
10,1.05820310988,0.868592343429,0.902348407082,0.85250999009,0.885539283263
11,1.41959524957,1.19433766242,1.22985804798,1.20224191893,1.19407717277
12,1.04028409899,0.899018732292,0.90832645219,0.909087461529,0.877247636149
13,1.21878975576,1.0134203005,1.04847754724,1.00663995668,1.02284493471
14,1.54115761091,1.3160084188,1.2873194134,1.33211036174,1.28102542628
15,1.34741927681,1.11713739903,1.13259441879,1.13483144192,1.12229199854
16,1.07557094093,0.888419505551,0.923381473383,0.881492647638,0.902048119867
17,1.34777641704,1.12021547237,1.16823828955,1.14078566503,1.13382670909
18,1.65369507409,1.33357413588,1.40899158008,1.33307622624,1.38345473999
19,1.33204972482,1.1078766236,1.146696865,1.10265536311,1.11814213388
20,1.60282913106,1.30658688335,1.36478425287,1.29532483306,1.34065320585
21,1.20034972328,0.991605474625,1.02719561127,0.973763986509,1.00565592617
22,1.23724522881,1.01862539232,1.05131923637,1.00618927337,1.03419305023
23,1.36571631361,1.12997175081,1.17416826675,1.12481497909,1.14591889027
24,1.16628384042,0.973907756428,1.01244487194,0.992973917419,0.981623535068
25,1.30373642681,1.12254687182,1.13664306298,1.13265169514,1.09887661918
26,0.854232743652,0.726327805504,0.742510415496,0.732889412861,0.719299251592
27,1.11834730285,0.933195281661,0.96322807311,0.927847578222,0.938918230466
28,1.03797673549,0.849942444231,0.887347487633,0.838024301704,0.869320961551
29,1.17865052466,1.08863155345,1.04380852458,1.09725631617,0.99852123431
30,1.24040203788,1.01391452053,1.06934621279,1.02828519817,1.04165814258
31,1.14904243903,0.947213485326,0.977336939756,0.932093459543,0.960777153915
32,0.770598767849,0.887577970053,0.696972282695,0.813393591788,0.657479334005
