,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,0.988424553022,0.974787530827,0.956894518026,0.959613172543
1,1.03613073948,0.881383011542,0.88270155776,0.866968833039,0.868949815562
2,0.830856162491,0.699270948857,0.707830927677,0.695517911,0.696796535055
3,1.29473806257,1.07860755297,1.10303798028,1.08437865442,1.08583054023
4,1.45144018692,1.19276201585,1.23656263828,1.2166754323,1.21724859085
5,1.14266387209,0.964518662062,0.973466315309,0.956412061252,0.958293700831
6,1.19561682786,0.971622628535,1.01864210068,1.00354007618,1.00270263419
7,1.56141623216,1.28633447102,1.33025184189,1.30862076339,1.30947987074
8,1.12668955088,0.953307409525,0.959855174419,0.942946143506,0.944896855303
9,0.889705862396,0.742649544746,0.758073877114,0.749551206021,0.746150765789
10,1.05820310988,0.888183528774,0.901517047117,0.885943106823,0.887460782779
11,1.41959524957,1.19503205785,1.20939489357,1.18834553058,1.19054187203
12,1.04028409899,0.855326856653,0.886237285145,0.871663780125,0.872433025578
13,1.21878975576,1.05466776156,1.03829826195,1.01918161292,1.02213658293
14,1.54115761091,1.28702905651,1.3129686802,1.29059750317,1.29249000214
15,1.34741927681,1.09579063238,1.14797094496,1.13078379836,1.13001157792
16,1.07557094093,0.909544515783,0.916306429055,0.900185244222,0.902026293704
17,1.34777641704,1.0937618804,1.14829154336,1.1318087175,1.13031109311
18,1.65369507409,1.35207737668,1.40898615022,1.39117075853,1.38686941174
19,1.33204972482,1.14490556874,1.13479136419,1.11414836613,1.11712192162
20,1.60282913106,1.30850835651,1.36555791158,1.34439918239,1.34421074921
21,1.20034972328,1.0397190055,1.02258829241,1.00372965584,1.00667187156
22,1.23724522881,1.05402318594,1.0540338539,1.03518923279,1.03761424347
23,1.36571631361,1.1520495311,1.16349146767,1.14313946626,1.14535636631
24,1.16628384042,0.946534489526,0.993660783262,0.979355557506,0.978102559049
25,1.30373642681,1.1052502425,1.11068386524,1.09103258666,1.09337700779
26,0.854232743652,0.719363920208,0.727745702787,0.715068078249,0.716401277116
27,1.11834730285,0.977498672326,0.952723583094,0.934892889173,0.93790063896
28,1.03797673549,0.857636626057,0.884302502084,0.869752654144,0.870497957844
29,1.17865052466,0.929845331822,1.00414240233,0.991048461052,0.988473864237
30,1.24040203788,1.00811217427,1.05683135379,1.04260698394,1.04026169736
31,1.14904243903,0.990976635811,0.978882362637,0.960965223456,0.963643078478
32,0.770598767849,0.641295306826,0.656504047498,0.645433853303,0.646261742496
