,ratio_baseline,linear_regression,SVM,NN,GP
0,1.14423720247,1.00345955653,0.974774292308,0.960196781603,0.959613182697
1,1.03613073948,0.88585856443,0.882696169514,0.869204214693,0.868949820953
2,0.830856162491,0.698202589051,0.707830849382,0.696825742824,0.696796536974
3,1.29473806257,1.07055902167,1.10304524106,1.08557415365,1.08583053911
4,1.45144018692,1.17548910517,1.23658512576,1.21638077994,1.21724858178
5,1.14266387209,0.964759133179,0.973464522858,0.958403108486,0.958293704421
6,1.19561682786,0.954151331151,1.01867834063,1.00128341713,1.00270261743
7,1.56141623216,1.26920972865,1.33027273925,1.30867883065,1.30947986275
8,1.12668955088,0.95494614583,0.959852101602,0.945058480181,0.944896859581
9,0.889705862396,0.755032487105,0.758137898993,0.743679061246,0.746150735617
10,1.05820310988,0.885380693324,0.901518462235,0.88743585316,0.887460784374
11,1.41959524957,1.19336416701,1.2093945999,1.19059834121,1.1905418754
12,1.04028409899,0.855302513793,0.886243206158,0.872187924821,0.872433028185
13,1.21878975576,1.07196941922,1.03828334728,1.0227921694,1.02213659422
14,1.54115761091,1.27919605766,1.31297508157,1.29227620206,1.29249000204
15,1.34741927681,1.07608061234,1.1480094727,1.12850330403,1.13001156022
16,1.07557094093,0.910792046688,0.916303785291,0.9021686533,0.902026297624
17,1.34777641704,1.07490169236,1.14833984811,1.12841916702,1.13031107043
18,1.65369507409,1.34502228808,1.40907838038,1.38327929666,1.38686936789
19,1.33204972482,1.15845277131,1.1347785815,1.11769182099,1.11712193191
20,1.60282913106,1.28609409203,1.36559387698,1.34280736893,1.34421073328
21,1.20034972328,1.05746764525,1.02257316402,1.00733588821,1.00667188294
22,1.23724522881,1.06037457253,1.05402660394,1.03795176973,1.03761425038
23,1.36571631361,1.15188085207,1.16348976375,1.14546909865,1.14535637035
24,1.16628384042,0.930107979286,0.9937020057,0.976487956812,0.978102539717
25,1.30373642681,1.10848523384,1.11067911582,1.09361324951,1.09337701341
26,0.854232743652,0.718517070656,0.727745367932,0.716441751358,0.716401279233
27,1.11834730285,1.00037303711,0.952705820246,0.938672856471,0.937900651707
28,1.03797673549,0.847472318858,0.884314025484,0.870061034573,0.870497953815
29,1.17865052466,0.921617796115,1.00418700783,0.986623816603,0.988473852881
30,1.24040203788,0.995193598496,1.05688877707,1.03801800413,1.04026167008
31,1.14904243903,1.00496700609,0.978869786155,0.964199217414,0.963643088257
32,0.770598767849,0.63613953158,0.656508863138,0.646089027488,0.646261741554
