,ratio_baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
3120,2.78139598764,2.22815725413,2.26314845094,2.21804172461,2.29558605999,2.23149464857,2.28070288158,2.05396207063,2.0538364175
3121,1.27202379068,1.06437246386,1.07699125542,1.05294391691,1.08172405862,1.06247701283,1.0840202651,0.976435141339,0.977675323273
3122,1.31780919164,1.152406351,1.15750177995,1.1369138318,1.15309514953,1.14683364014,1.15678879953,1.0762752761,1.07880992653
3123,0.961431557955,0.879268405448,0.867146050111,0.882106581279,0.85824299816,0.876173308046,0.866503959388,0.819734447153,0.819916639139
3124,1.70390300216,0.739791266138,0.63482430875,0.714590656183,0.624421806851,0.697697993047,0.637055408522,0.895484582994,0.894235477229
3125,3.62568187558,1.0660504112,1.0542953158,1.07189386519,1.07154973985,1.06868694031,1.06890939794,1.80552850187,1.80592100942
3126,0.877979392478,0.843071649949,0.840797894709,0.845901124892,0.83820859236,0.842632405193,0.838413484721,0.867103829903,0.867704914461
3127,1.7853949411,1.47839283665,1.49384907955,1.46369064382,1.50546258471,1.47640473,1.50294216849,1.36769626811,1.36754166917
3128,1.39545918409,1.27882478475,1.27861238337,1.26903158445,1.27954598782,1.27360116363,1.27121502492,1.28701176204,1.28666973393
3129,1.22400796658,1.0835809477,1.06609432174,1.09400341992,1.06041156405,1.0817806826,1.06979072876,0.98775439764,0.986627231834
3130,1.44893070207,1.21277240829,1.21307106315,1.21967812549,1.22034377185,1.21326638011,1.22198161175,1.09899344814,1.09908968506
3131,1.02541507084,0.969588771192,0.965428883137,0.969769461904,0.962227406453,0.967299813371,0.961087899957,0.987073061508,0.986164829978
3132,0.968241639237,0.936457863298,0.94401667586,0.936386925295,0.944084057355,0.937550666289,0.941997106989,1.01335819136,1.01336075977
3133,0.757563245154,0.780746268766,0.779947666281,0.787298125493,0.786110569479,0.792465541447,0.79814017259,0.85838916235,0.865659000622
3134,0.755767587508,0.650753314133,0.633732725111,0.675293797269,0.631475746524,0.652761129035,0.636400281736,0.560213040943,0.560782888901
3135,0.998436025468,0.906863451643,0.916601520482,0.886622990714,0.929832025987,0.92106614116,0.936097275039,0.917563633422,0.923270957269
3136,0.954143329529,0.905473333341,0.903493010502,0.905817910138,0.901441179932,0.903893805209,0.899648439452,0.933063932835,0.932255848436
3137,0.944468879072,0.755879727896,0.765630656041,0.751992288332,0.775223962029,0.75599323057,0.767472831811,0.699570966883,0.699813166768
3138,1.05255488843,1.05704062226,1.07135728843,1.06347583849,1.07695891143,1.06751235949,1.08918191277,1.31026358861,1.30404158882
3139,1.22961004356,1.0650302815,1.07335459667,1.05011104623,1.06872857592,1.06051446032,1.07608251047,0.980579978753,0.983174515282
3140,0.753152159183,0.708953168525,0.717639814865,0.715289185478,0.725768991359,0.712275757549,0.716076428088,0.812481377648,0.812539662445
3141,0.938337790909,0.879901362571,0.875447474644,0.878608590505,0.872285099231,0.877099579018,0.871229474595,0.885215352585,0.884475282375
3142,0.983775101008,0.894947839444,0.888141571622,0.890270405935,0.881037641595,0.890541959562,0.886553366736,0.848756316699,0.848692965171
3143,0.711259425843,0.733301927194,0.750265436258,0.739342375184,0.740383437866,0.74124834054,0.749735747574,0.943561852234,0.946467489449
3144,1.63705850938,1.4417995743,1.42866908131,1.44712812676,1.42095299525,1.43839175158,1.43396432165,1.31429631561,1.31452309138
3145,1.51218430136,1.27121280124,1.28036701402,1.25635423071,1.28531040905,1.26760886747,1.28420699227,1.18432061322,1.18426409858
3146,0.956403495664,0.809878266449,0.814587359585,0.799902735363,0.816687628031,0.807107641853,0.81609136347,0.757402307043,0.757366535955
3147,1.15605390793,0.996604486368,0.990997823862,0.998512899796,0.991095002863,0.994863160859,0.995991392642,0.91235449779,0.911709987411
3148,1.22382007921,1.08841464853,1.08787903223,1.07667833116,1.08864266225,1.08286952762,1.08263826681,1.06046314039,1.06033180232
