,ratio_baseline,identity,logistic,tanh,relu
907,0.848937650491,0.835591287653,0.789752770645,0.852258101239,0.819899500144
908,1.33014673423,0.987071726724,0.933355622221,0.996205746061,1.12993713476
909,0.790623168386,0.743850750133,0.697977441955,0.754534634295,0.753370095499
910,1.0820264117,0.852120483936,0.799833372928,0.858763389092,0.951310356436
911,1.20034972328,0.962139933423,0.900991480391,0.969267775538,1.06612343444
912,2.9639141192,1.93150008693,1.87026948527,1.96269732881,2.11682836568
913,1.34998454374,1.03967639155,0.973655835036,1.04621185536,1.1752580861
914,0.973729407675,0.954147303681,0.873744404583,0.96104479426,0.958120205098
915,0.678411945386,0.803608108123,0.756818421033,0.829138653325,0.730927483782
916,1.18807073376,1.01081335915,1.01683111174,1.04504408493,1.0370937402
917,1.02374308485,0.676816791144,0.642187669272,0.683763191115,0.72832723965
918,1.14661512709,1.00713696419,0.931094992962,1.01281435907,1.07229210085
919,0.911361442959,0.833764091815,0.770917473006,0.840116384382,0.867102117771
920,0.963025647351,0.770973626007,0.720980236922,0.775927879725,0.855789835813
921,0.961520161546,0.938248713546,0.85794742194,0.944614898398,0.945550166656
922,1.05429785556,0.781102295568,0.734570489793,0.786320486175,0.89819811691
923,0.976120457966,0.768608635091,0.718772554111,0.773201276806,0.860244438992
924,1.37983947102,1.04950853286,0.98727050871,1.05783959058,1.19037324986
925,1.46633343171,1.35130824168,1.25076381387,1.3602172967,1.39831292113
926,1.15184723166,1.04165011872,0.964600493121,1.04959481985,1.08950248229
927,1.18016584462,0.78707488046,0.777030317809,0.803975832057,0.918591560163
928,0.916249320427,0.798646836963,0.73892872909,0.803112717693,0.853425167892
929,0.890015734236,0.847398739325,0.782580105847,0.855216921986,0.861208192045
930,0.684527771988,0.660365702414,0.605191168813,0.66389653152,0.675863976783
931,1.17694298114,0.983018675114,0.913450517906,0.988687492681,1.07351762699
932,0.91593519391,1.03642367691,0.933159040906,1.04830154908,0.966779470858
933,1.44637384539,1.2090865821,1.12372569272,1.21634813558,1.31704532526
934,0.972503419773,0.879358176691,0.809918008183,0.884226156548,0.923023832815
935,1.12321358118,0.957846441173,0.890441774068,0.964259717367,1.03259545144
936,0.910946467974,0.646987934553,0.608899925671,0.651795009386,0.749571515021
937,0.759252630832,1.65656741007,1.35037094738,1.80801283137,1.01145031419
938,1.0913503812,1.14907027737,1.04187127408,1.15889278531,1.11044311716
939,0.946047090031,0.798270246371,0.754466178583,0.807763221101,0.857077209083
940,0.860821029311,0.766413445928,0.710068171235,0.771877117726,0.808586365477
941,1.22679603969,1.06025515556,0.98444559737,1.06740048102,1.13574975489
942,0.958998891979,0.787386665398,0.742020019268,0.792332218819,0.860598681318
943,1.20489374026,0.771262181459,0.733022283368,0.780041125453,0.789180029776
944,0.845856732048,0.595375038225,0.564046430631,0.60028467427,0.697304675563
945,1.34258789181,1.27155060206,1.17853178168,1.28457881883,1.29328337751
