,trip_id,vehicle_id,route_id,stop_id,time_of_day,date,dist_along_route,stop_num_from_call
1,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,400070.0,12:10:00,20160127,4214.61142857,13.0
2,MA_A6-Weekday-SDon-039500_X1011_601,2897.0,X11,400070.0,12:10:00,20160127,10555.0869474,2.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,400070.0,12:15:00,20160127,1216.28232558,18.0
1,CA_A6-Weekday-SDon-037500_MISC_433,2667.0,X11,400070.0,12:15:00,20160127,29213.2933846,0.0
2,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,400070.0,12:15:00,20160127,5785.6659375,8.0
3,MA_A6-Weekday-SDon-039500_X1011_601,2897.0,X11,400070.0,12:15:00,20160127,12288.1783871,2.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,400070.0,12:20:00,20160127,3243.37625,15.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,400070.0,12:20:00,20160127,7162.983125,5.0
2,MA_A6-Weekday-SDon-039500_X1011_601,2897.0,X11,400070.0,12:20:00,20160127,13996.0895833,2.0
3,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,400070.0,12:20:00,20160127,60.796933423,21.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,400070.0,12:25:00,20160127,268.059206456,21.0
1,CA_A6-Weekday-SDon-043500_X1011_315,2645.0,X11,400070.0,12:25:00,20160127,1047.35903226,20.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,400070.0,12:25:00,20160127,11.94,23.0
3,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,400070.0,12:25:00,20160127,4480.66875,12.0
4,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,400070.0,12:25:00,20160127,8375.0271875,2.0
5,MA_A6-Weekday-SDon-039500_X1011_601,2897.0,X11,400070.0,12:25:00,20160127,19228.2406061,2.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,400070.0,12:30:00,20160127,475.321479489,21.0
1,CA_A6-Weekday-SDon-043500_X1011_315,2645.0,X11,400070.0,12:30:00,20160127,3039.38802083,16.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,400070.0,12:30:00,20160127,1300.84446809,20.0
3,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,400070.0,12:30:00,20160127,6190.37354839,7.0
4,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,400070.0,12:30:00,20160127,10291.4931915,2.0
5,MA_A6-Weekday-SDon-039500_X1011_601,2897.0,X11,400070.0,12:30:00,20160127,22990.9341935,2.0
0,CA_A6-Weekday-SDon-041000_X1011_309,2648.0,X11,201950.0,12:10:00,20160127,4214.61142857,1.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,201950.0,12:15:00,20160127,1216.28232558,6.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,201950.0,12:20:00,20160127,3243.37625,3.0
1,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,201950.0,12:20:00,20160127,60.796933423,9.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,201950.0,12:25:00,20160127,268.059206456,9.0
1,CA_A6-Weekday-SDon-043500_X1011_315,2645.0,X11,201950.0,12:25:00,20160127,1047.35903226,8.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,201950.0,12:25:00,20160127,11.94,11.0
3,MA_A6-Weekday-SDon-042500_X1011_602,2631.0,X11,201950.0,12:25:00,20160127,4480.66875,0.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,201950.0,12:30:00,20160127,475.321479489,9.0
1,CA_A6-Weekday-SDon-043500_X1011_315,2645.0,X11,201950.0,12:30:00,20160127,3039.38802083,4.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,201950.0,12:30:00,20160127,1300.84446809,8.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,202669.0,12:20:00,20160127,60.796933423,2.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,202669.0,12:25:00,20160127,268.059206456,2.0
1,CA_A6-Weekday-SDon-043500_X1011_315,2645.0,X11,202669.0,12:25:00,20160127,1047.35903226,1.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,202669.0,12:25:00,20160127,11.94,4.0
0,CA_A6-Weekday-SDon-045500_X1011_318,2581.0,X11,202669.0,12:30:00,20160127,475.321479489,2.0
1,MA_A6-Weekday-SDon-044500_X1011_603,2890.0,X11,202669.0,12:30:00,20160127,1300.84446809,1.0
0,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402144.0,12:00:00,20160127,24206.7245045,2.0
1,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:00:00,20160127,13415.8735047,11.0
2,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:00:00,20160127,8313.68827068,11.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:00:00,20160127,5015.00989105,25.0
0,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402144.0,12:05:00,20160127,27444.8866667,2.0
1,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:05:00,20160127,15809.5978037,11.0
2,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:05:00,20160127,9462.1243609,11.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:05:00,20160127,6264.76319844,25.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402144.0,12:10:00,20160127,5226.45536082,31.0
1,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402144.0,12:10:00,20160127,30648.8038947,2.0
2,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402144.0,12:10:00,20160127,3107.27691489,37.0
3,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:10:00,20160127,18358.5916842,11.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:10:00,20160127,10564.5925532,11.0
5,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:10:00,20160127,7393.14731959,25.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402144.0,12:15:00,20160127,6189.645,28.0
1,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402144.0,12:15:00,20160127,33137.9606452,2.0
2,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402144.0,12:15:00,20160127,4509.194375,33.0
3,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:15:00,20160127,22831.0381818,11.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:15:00,20160127,13872.9392063,11.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402144.0,12:15:00,20160127,482.431875,46.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:15:00,20160127,8699.91016129,22.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402144.0,12:20:00,20160127,7663.213125,24.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402144.0,12:20:00,20160127,6228.88225806,28.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:20:00,20160127,26162.3183871,11.0
3,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:20:00,20160127,17274.2815789,11.0
4,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402144.0,12:20:00,20160127,1706.9530303,41.0
5,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:20:00,20160127,9726.58848485,20.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402144.0,12:25:00,20160127,9206.28,22.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402144.0,12:25:00,20160127,7073.75,25.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:25:00,20160127,26815.681875,9.0
3,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,402144.0,12:25:00,20160127,458.333125,46.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:25:00,20160127,21488.05625,11.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402144.0,12:25:00,20160127,3354.45,37.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:25:00,20160127,10012.0783871,20.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402144.0,12:30:00,20160127,9822.61290323,20.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402144.0,12:30:00,20160127,8008.4783871,24.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402144.0,12:30:00,20160127,27797.6246875,5.0
3,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,402144.0,12:30:00,20160127,1748.84083333,41.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402144.0,12:30:00,20160127,25840.47,11.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402144.0,12:30:00,20160127,3685.506,35.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402144.0,12:30:00,20160127,10535.7338298,11.0
0,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402145.0,12:00:00,20160127,24206.7245045,3.0
1,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:00:00,20160127,13415.8735047,12.0
2,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:00:00,20160127,8313.68827068,12.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:00:00,20160127,5015.00989105,26.0
0,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402145.0,12:05:00,20160127,27444.8866667,3.0
1,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:05:00,20160127,15809.5978037,12.0
2,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:05:00,20160127,9462.1243609,12.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:05:00,20160127,6264.76319844,26.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402145.0,12:10:00,20160127,5226.45536082,32.0
1,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402145.0,12:10:00,20160127,30648.8038947,3.0
2,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402145.0,12:10:00,20160127,3107.27691489,38.0
3,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:10:00,20160127,18358.5916842,12.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:10:00,20160127,10564.5925532,12.0
5,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:10:00,20160127,7393.14731959,26.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402145.0,12:15:00,20160127,6189.645,29.0
1,CA_A6-Weekday-SDon-036300_X14_304,2661.0,X14,402145.0,12:15:00,20160127,33137.9606452,3.0
2,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402145.0,12:15:00,20160127,4509.194375,34.0
3,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:15:00,20160127,22831.0381818,12.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:15:00,20160127,13872.9392063,12.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402145.0,12:15:00,20160127,482.431875,47.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:15:00,20160127,8699.91016129,23.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402145.0,12:20:00,20160127,7663.213125,25.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402145.0,12:20:00,20160127,6228.88225806,29.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:20:00,20160127,26162.3183871,12.0
3,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:20:00,20160127,17274.2815789,12.0
4,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402145.0,12:20:00,20160127,1706.9530303,42.0
5,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:20:00,20160127,9726.58848485,21.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402145.0,12:25:00,20160127,9206.28,23.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402145.0,12:25:00,20160127,7073.75,26.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:25:00,20160127,26815.681875,10.0
3,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,402145.0,12:25:00,20160127,458.333125,47.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:25:00,20160127,21488.05625,12.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402145.0,12:25:00,20160127,3354.45,38.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:25:00,20160127,10012.0783871,21.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,402145.0,12:30:00,20160127,9822.61290323,21.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,402145.0,12:30:00,20160127,8008.4783871,25.0
2,CA_A6-Weekday-SDon-037800_X14_305,2224.0,X14,402145.0,12:30:00,20160127,27797.6246875,6.0
3,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,402145.0,12:30:00,20160127,1748.84083333,42.0
4,CA_A6-Weekday-SDon-039000_X14_306,2669.0,X14,402145.0,12:30:00,20160127,25840.47,12.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,402145.0,12:30:00,20160127,3685.506,36.0
6,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,402145.0,12:30:00,20160127,10535.7338298,12.0
0,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:00:00,20160127,5015.00989105,11.0
0,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:05:00,20160127,6264.76319844,11.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805037.0,12:10:00,20160127,5226.45536082,17.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805037.0,12:10:00,20160127,3107.27691489,23.0
2,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:10:00,20160127,7393.14731959,11.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805037.0,12:15:00,20160127,6189.645,14.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805037.0,12:15:00,20160127,4509.194375,19.0
2,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805037.0,12:15:00,20160127,482.431875,32.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:15:00,20160127,8699.91016129,8.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805037.0,12:20:00,20160127,7663.213125,10.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805037.0,12:20:00,20160127,6228.88225806,14.0
2,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805037.0,12:20:00,20160127,1706.9530303,27.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:20:00,20160127,9726.58848485,6.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805037.0,12:25:00,20160127,9206.28,8.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805037.0,12:25:00,20160127,7073.75,11.0
2,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,805037.0,12:25:00,20160127,458.333125,32.0
3,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805037.0,12:25:00,20160127,3354.45,23.0
4,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805037.0,12:25:00,20160127,10012.0783871,6.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805037.0,12:30:00,20160127,9822.61290323,6.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805037.0,12:30:00,20160127,8008.4783871,10.0
2,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,805037.0,12:30:00,20160127,1748.84083333,27.0
3,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805037.0,12:30:00,20160127,3685.506,21.0
0,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:00:00,20160127,5015.00989105,12.0
0,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:05:00,20160127,6264.76319844,12.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805039.0,12:10:00,20160127,5226.45536082,18.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805039.0,12:10:00,20160127,3107.27691489,24.0
2,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:10:00,20160127,7393.14731959,12.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805039.0,12:15:00,20160127,6189.645,15.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805039.0,12:15:00,20160127,4509.194375,20.0
2,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805039.0,12:15:00,20160127,482.431875,33.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:15:00,20160127,8699.91016129,9.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805039.0,12:20:00,20160127,7663.213125,11.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805039.0,12:20:00,20160127,6228.88225806,15.0
2,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805039.0,12:20:00,20160127,1706.9530303,28.0
3,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:20:00,20160127,9726.58848485,7.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805039.0,12:25:00,20160127,9206.28,9.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805039.0,12:25:00,20160127,7073.75,12.0
2,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,805039.0,12:25:00,20160127,458.333125,33.0
3,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805039.0,12:25:00,20160127,3354.45,24.0
4,CA_A6-Weekday-SDon-040000_X14_307,2193.0,X14,805039.0,12:25:00,20160127,10012.0783871,7.0
0,CA_A6-Weekday-SDon-041000_X14_308,2666.0,X14,805039.0,12:30:00,20160127,9822.61290323,7.0
1,CA_A6-Weekday-SDon-042000_X14_309,2196.0,X14,805039.0,12:30:00,20160127,8008.4783871,11.0
2,CA_A6-Weekday-SDon-044000_X14_310,2585.0,X14,805039.0,12:30:00,20160127,1748.84083333,28.0
3,MA_A6-Weekday-SDon-043000_MISC_651,2703.0,X14,805039.0,12:30:00,20160127,3685.506,22.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201944.0,12:00:00,20160128,12.8801574803,7.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,201944.0,12:00:00,20160128,993.487765957,4.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201944.0,12:05:00,20160128,23.88,7.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201944.0,12:10:00,20160128,1097.41612903,4.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201944.0,12:15:00,20160128,2920.79333333,1.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201944.0,12:20:00,20160128,341.168842105,6.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201944.0,12:25:00,20160128,1433.10617021,4.0
0,MA_A6-Weekday-SDon-046500_X1242_602,2890.0,X11,201944.0,12:30:00,20160128,70.5068085106,7.0
1,MA_A6-Weekday-SDon-044500_X1011_603,2634.0,X11,201944.0,12:30:00,20160128,1190.14052632,4.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:00:00,20160128,12.8801574803,15.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,203609.0,12:00:00,20160128,993.487765957,12.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:05:00,20160128,23.88,15.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,203609.0,12:05:00,20160128,3043.51712,7.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:10:00,20160128,1097.41612903,12.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,203609.0,12:10:00,20160128,4326.305625,5.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:15:00,20160128,2920.79333333,9.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,203609.0,12:15:00,20160128,5713.28758065,1.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,203609.0,12:20:00,20160128,341.168842105,14.0
1,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:20:00,20160128,3837.59,6.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,203609.0,12:25:00,20160128,1433.10617021,12.0
1,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:25:00,20160128,4584.276,3.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,203609.0,12:30:00,20160128,3021.37770833,7.0
1,MA_A6-Weekday-SDon-046500_X1242_602,2890.0,X11,203609.0,12:30:00,20160128,70.5068085106,15.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2634.0,X11,203609.0,12:30:00,20160128,1190.14052632,12.0
3,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,203609.0,12:30:00,20160128,5954.69702128,0.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201947.0,12:00:00,20160128,12.8801574803,9.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,201947.0,12:00:00,20160128,993.487765957,6.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201947.0,12:05:00,20160128,23.88,9.0
1,CA_A6-Weekday-SDon-041000_X1011_309,2225.0,X11,201947.0,12:05:00,20160128,3043.51712,1.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201947.0,12:10:00,20160128,1097.41612903,6.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201947.0,12:15:00,20160128,2920.79333333,3.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201947.0,12:20:00,20160128,341.168842105,8.0
1,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201947.0,12:20:00,20160128,3837.59,0.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201947.0,12:25:00,20160128,1433.10617021,6.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201947.0,12:30:00,20160128,3021.37770833,1.0
1,MA_A6-Weekday-SDon-046500_X1242_602,2890.0,X11,201947.0,12:30:00,20160128,70.5068085106,9.0
2,MA_A6-Weekday-SDon-044500_X1011_603,2634.0,X11,201947.0,12:30:00,20160128,1190.14052632,6.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201934.0,12:00:00,20160128,12.8801574803,2.0
0,MA_A6-Weekday-SDon-042500_X1011_602,2856.0,X11,201934.0,12:05:00,20160128,23.88,2.0
0,CA_A6-Weekday-SDon-043500_X1011_315,2657.0,X11,201934.0,12:20:00,20160128,341.168842105,1.0
0,MA_A6-Weekday-SDon-046500_X1242_602,2890.0,X11,201934.0,12:30:00,20160128,70.5068085106,2.0
0,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:00:00,20160128,8437.90178295,22.0
1,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:00:00,20160128,2617.0609375,37.0
2,CA_A6-Weekday-SDon-034800_X14_303,2653.0,X14,402144.0,12:00:00,20160128,28225.954252,2.0
3,CA_A6-Weekday-SDon-036300_X14_304,2662.0,X14,402144.0,12:00:00,20160128,24245.0907937,11.0
4,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:00:00,20160128,12475.2206504,11.0
0,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:05:00,20160128,9839.82,20.0
1,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:05:00,20160128,4309.27568421,33.0
2,CA_A6-Weekday-SDon-034800_X14_303,2653.0,X14,402144.0,12:05:00,20160128,32450.663937,2.0
3,CA_A6-Weekday-SDon-036300_X14_304,2662.0,X14,402144.0,12:05:00,20160128,26410.2846875,10.0
4,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:05:00,20160128,11356.4108511,11.0
0,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:10:00,20160128,5667.39935484,30.0
1,CA_A6-Weekday-SDon-036300_X14_304,2662.0,X14,402144.0,12:10:00,20160128,27399.5734921,7.0
2,CA_A6-Weekday-SDon-042000_X14_309,2645.0,X14,402144.0,12:10:00,20160128,506.085,46.0
3,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:10:00,20160128,15103.6572581,11.0
4,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:10:00,20160128,10904.618125,11.0
0,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:15:00,20160128,6852.37182796,26.0
1,CA_A6-Weekday-SDon-036300_X14_304,2662.0,X14,402144.0,12:15:00,20160128,29744.4607937,2.0
2,CA_A6-Weekday-SDon-042000_X14_309,2645.0,X14,402144.0,12:15:00,20160128,1938.38666667,40.0
3,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:15:00,20160128,16997.090625,11.0
4,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:15:00,20160128,14515.9469231,11.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2866.0,X14,402144.0,12:15:00,20160128,1000.915625,44.0
0,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:20:00,20160128,7212.84765957,25.0
1,CA_A6-Weekday-SDon-036300_X14_304,2662.0,X14,402144.0,12:20:00,20160128,32852.0291579,2.0
2,CA_A6-Weekday-SDon-042000_X14_309,2645.0,X14,402144.0,12:20:00,20160128,3456.6859375,36.0
3,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:20:00,20160128,20498.4954687,11.0
4,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:20:00,20160128,16547.6183333,11.0
5,MA_A6-Weekday-SDon-043000_MISC_651,2866.0,X14,402144.0,12:20:00,20160128,1910.42301587,41.0
0,CA_A6-Weekday-SDon-041000_X14_308,2224.0,X14,402144.0,12:25:00,20160128,8137.09172043,22.0
1,CA_A6-Weekday-SDon-042000_X14_309,2645.0,X14,402144.0,12:25:00,20160128,4935.96354167,32.0
2,CA_A6-Weekday-SDon-037800_X14_305,2214.0,X14,402144.0,12:25:00,20160128,25242.651129,11.0
3,CA_A6-Weekday-SDon-039000_X14_306,2220.0,X14,402144.0,12:25:00,20160128,18809.050625,11.0
